UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02   
102049,"R",280097755,"R",279930519,"R",0,"R",629166485,"R",346742135,"R",202873136,"R",53671688,"R",228752662,"R",147570130,"R",81182532,"R",282424350,"R",78168473,"R",342694928,"R",73237369,"R",14680268,"R",0,"R",508781038,"R",228850519,"R",153957812,"R",163185319,"R",-33187196,"R",-42414703,"R",324839053,"R",0,"R",282424350,"R",1538589,"R",537861,"R",0,"R",0,"R",4600000,"R",37400000,"R",44076450,"R",42000000,"R",0,"R",42000000,"R",102726460,"R",102726460,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",507886,"R",44675,"R",463211,"R",0,"R",110529,"R",11247,"R",99282,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9788448,"R",4359900,"R",2437121,"R",2991427,"R",8812427,"R",4183809,"R",1637191,"R",2991427,"R",976021,"R",176091,"R",799930,"R",0,"R",4076782,"R",4076782,"R",0,"R",0,"R",3767194,"R",3458690,"R",324091,"R",-15587,"R",0,"R",0,"R",24981673,"R",24981673,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7998840,"R",7459982,"R",538858,"R",0,"R",153957812,"R",147119409,"R",3862563,"R",2975840,"R",0,"R",-10393111,"R",10393111,"R",0,"R",153957812,"R",136726298,"R",14255674,"R",2975840,"R",81353412,"R",44869290,"R",0,"R",0,"R",3448632,"R",545408,"R",12242841,"R",4896508,"R",25500332,"R",8333883,"R",21766283,"R",10093243,"R",18873819,"R",1452927,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",163185319,"R",70191259,"R",25480876,"R",15681278,"R",12097612,"R",5136173,"R",34598121, 1,"R",319249582,"R",316689684
102058,"N",0,"N",2221970,"N",0,"N",2784035,"N",263517,"N",0,"N",2431213,"N",89305,"N",0,"N",89305,"N",2520518,"N",464056,"N",6372339,"N",771166,"N",0,"N",0,"N",7607561,"N",5385592,"N",4867947,"N",4151766,"N",-8303532,"N",716181,"N",1804337,"N",0,"N",2520518,"N",1423177,"N",1454877,"N",0,"N",0,"N",0,"N",0,"N",2878054,"N",0,"N",0,"N",0,"N",1789523,"N",1789523,"N",0,"N",0,"N",1385268,"N",0,"N",1385268,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",297294,"N",297294,"N",0,"N",0,"N",22132,"N",22132,"N",0,"N",0,"N",22132,"N",22132,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",681804,"N",681804,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",691925,"N",691925,"A",,"A",,"A",,"A",,"A",,"A",,"N",1,"N",1,"N",0,"N",0,"N",4867947,"N",3482679,"N",1385268,"N",0,"N",0,"N",0,"N",0,"N",0,"N",4867947,"N",3482679,"N",1385268,"N",0,"N",1110105,"N",768603,"N",0,"N",0,"N",0,"N",0,"N",377336,"N",235637,"N",220688,"N",83534,"N",1743926,"N",951549,"N",699711,"N",200948,"N",0,"A",,"A",,"A",,"A",,"N",0,"N",0,"N",4151766,"N",2240271,"N",0,"N",1717593,"N",193901,"N",0,"N",1, 2,"A",,"A",
102234,"R",32375193,"R",99636979,"R",0,"R",152186484,"R",82868550,"R",69126287,"R",26126767,"R",43191167,"R",35270792,"R",7920375,"R",69317934,"R",2841823,"R",137077546,"R",24018832,"R",181762,"R",0,"R",164119963,"R",64482984,"R",45342396,"R",45009983,"R",0,"R",332413,"R",68985521,"R",0,"R",69317934,"R",2000586,"R",268773,"R",0,"R",0,"R",1718436,"R",28591366,"R",32579161,"R",28591366,"R",0,"R",28591366,"R",17582594,"R",17582594,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",92886,"R",33335,"R",59551,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10702567,"R",8191437,"R",1473562,"R",1037568,"R",10702567,"R",8191437,"R",1473562,"R",1037568,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1200957,"R",1200957,"Z",0,"Z",0,"R",0,"R",0,"R",13389901,"R",13389901,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2373491,"R",3499159,"R",-993504,"R",-132164,"R",45342396,"R",43897383,"R",539609,"R",905404,"R",0,"R",-2411585,"R",2411585,"R",0,"R",45342396,"R",41485798,"R",2951194,"R",905404,"R",10598890,"R",6962463,"R",0,"R",0,"R",0,"R",0,"R",3278395,"R",1465494,"R",9084093,"R",3481381,"R",9445344,"R",5895852,"R",10844825,"R",828523,"R",1718436,"R",0,"R",0,"R",0,"R",0,"R",40000,"R",0,"R",45009983,"R",18633713,"R",3292976,"R",4951073,"R",4198088,"R",3416393,"R",10517740, 1,"R",21572324,"R",19709547
102261,"R",1518701,"R",7994069,"R",0,"R",9827209,"R",2113228,"R",1791850,"R",5923924,"R",1790057,"R",1518701,"R",271356,"R",7713981,"R",1758000,"R",8704904,"R",1860143,"R",0,"R",0,"R",12323047,"R",4328978,"R",2103208,"R",3303479,"R",0,"R",-1200271,"R",8914252,"R",0,"R",7713981,"R",374353,"R",18356,"R",0,"R",0,"R",0,"R",0,"R",392709,"R",112585,"R",0,"R",112585,"R",1340130,"R",1340130,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",473893,"R",356861,"R",116207,"R",825,"R",473893,"R",356861,"R",116207,"R",825,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",-58415,"R",-50203,"R",-11765,"R",3553,"Z",0,"Z",0,"R",212681,"R",212681,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",134919,"R",843435,"R",-708516,"R",0,"R",2103208,"R",2702904,"R",-604074,"R",4378,"R",0,"R",708516,"R",-708516,"Z",0,"R",2103208,"R",3411420,"R",-1312590,"R",4378,"R",745346,"R",662915,"R",0,"R",0,"R",0,"R",0,"R",378030,"R",299797,"R",623367,"R",438301,"R",1173763,"R",314713,"R",382973,"R",186968,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",3303479,"R",1902694,"R",182729,"R",295549,"R",270575,"R",84304,"R",567628, 1,"R",1514323,"R",1518701
102270,"R",17949983,"R",39376197,"Z",0,"R",63839810,"R",43865636,"Z",0,"R",2126247,"R",17847927,"R",17847927,"R",0,"R",19974174,"R",557053,"R",49884000,"R",22342163,"R",102648,"R",4488331,"R",77374195,"R",37997998,"R",16305327,"R",18602769,"R",0,"R",-2297442,"R",22271616,"R",0,"R",19974174,"R",3249243,"R",306469,"R",328127,"R",0,"R",0,"R",2164726,"R",6048565,"R",2164726,"R",0,"R",2164726,"R",6113310,"R",6113310,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2683585,"R",40574,"R",2643011,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1568643,"R",870133,"R",698510,"R",0,"R",1568643,"R",870133,"R",698510,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",54485,"R",54485,"R",0,"R",0,"R",0,"R",0,"R",3604392,"R",3604392,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",2280912,"R",2280912,"R",0,"R",0,"R",16305327,"R",12963806,"R",3341521,"Z",0,"R",0,"R",3341521,"R",-3341521,"Z",0,"R",16305327,"R",16305327,"R",0,"R",0,"R",3433378,"R",2449944,"R",0,"R",0,"R",87,"R",0,"R",1033939,"R",406756,"R",3260020,"R",1547488,"R",6193206,"R",1166244,"R",2517413,"R",363768,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2164726,"R",489415,"R",18602769,"R",6423615,"R",757333,"R",1581770,"R",1269856,"R",939040,"R",7631155, 1,"R",16981240,"R",17944045
102298,"R",53222206,"R",12322272,"R",192000,"R",68741140,"R",12265998,"R",10391568,"R",54093567,"R",2381575,"R",2381575,"R",0,"R",56475142,"R",144788,"R",18749421,"R",11833523,"R",2423850,"R",0,"R",33151582,"R",20829310,"R",15758038,"R",14633542,"R",0,"R",1124496,"R",55350646,"R",0,"R",56475142,"R",3787723,"R",452441,"R",1251161,"R",0,"R",0,"R",3716656,"R",9207981,"R",3716656,"R",0,"R",3716656,"R",7081382,"R",7081382,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",1251161,"R",1251161,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",1316878,"R",1316878,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",1527896,"R",927008,"R",532189,"R",68699,"R",0,"R",0,"R",0,"R",0,"R",1527896,"R",927008,"R",532189,"R",68699,"R",0,"R",0,"Z",0,"Z",0,"R",202493,"R",202493,"Z",0,"Z",0,"R",0,"R",0,"R",4114840,"R",4114840,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",263388,"R",263388,"R",0,"R",0,"R",15758038,"R",15157150,"R",532189,"R",68699,"R",0,"R",-532189,"R",532189,"Z",0,"R",15758038,"R",14624961,"R",1064378,"R",68699,"R",4151193,"R",2566735,"R",0,"R",0,"R",369184,"R",159951,"R",599711,"R",297628,"R",3676169,"R",1572851,"R",3764502,"R",1079205,"R",2072783,"R",203432,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14633542,"R",5879802,"R",548841,"R",2049173,"R",789957,"R",465515,"R",4900254, 1,"R",3472095,"R",2381575
102377,"R",147046024,"R",232500177,"R",0,"R",407536209,"R",180963417,"R",142742311,"R",101161603,"R",125411189,"R",83477549,"R",41933640,"R",226572792,"R",15847368,"R",357607960,"R",90777057,"R",1576526,"R",0,"R",465808911,"R",233308734,"R",136541045,"R",139703749,"R",0,"R",-3162704,"R",229735496,"R",0,"R",226572792,"R",6686266,"R",1887392,"R",357309,"R",0,"R",3865317,"R",16729875,"R",29526159,"R",20656960,"Z",0,"R",20656960,"R",46080705,"R",46080705,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9758224,"R",9758224,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",31777836,"R",31777836,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10815117,"R",5499671,"R",4650908,"R",664538,"R",0,"R",0,"R",0,"R",0,"R",10815117,"R",5499671,"R",4650908,"R",664538,"Z",0,"Z",0,"Z",0,"Z",0,"R",-2597300,"R",429072,"R",-3026372,"Z",0,"Z",0,"Z",0,"R",15066726,"R",15066726,"Z",0,"Z",0,"R",1885833,"R",1885833,"Z",0,"Z",0,"R",23753904,"R",23753904,"R",0,"R",0,"R",136541045,"R",134251971,"R",1624536,"R",664538,"R",0,"R",9202360,"R",-9202360,"Z",0,"R",136541045,"R",143454331,"R",-7577824,"R",664538,"R",40680821,"R",21846224,"R",22459383,"R",7291588,"R",9045981,"R",3482898,"R",4663321,"R",2084163,"R",9518686,"R",3118212,"R",20781863,"R",6562559,"R",8381869,"R",291829,"Z",0,"Z",0,"Z",0,"R",3514863,"Z",0,"R",20656962,"R",515363,"R",139703749,"R",45192836,"R",8574124,"R",13427689,"R",8992687,"R",5628576,"R",57887837, 1,"R",119962116,"R",112034863
102395,"R",16560194,"R",4824802,"R",1436691,"R",22821687,"R",444882,"R",0,"R",22159590,"R",217215,"R",0,"R",217215,"R",22376805,"R",875000,"R",3695916,"R",6087072,"R",0,"R",0,"R",10657988,"R",5833186,"R",5155056,"R",5036314,"R",596608,"R",715350,"R",21661455,"R",0,"R",22376805,"R",458193,"R",27000,"R",10931,"R",0,"R",0,"R",98505,"R",594629,"R",136436,"R",0,"R",136436,"R",3814743,"R",3814743,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",485193,"R",485193,"R",0,"R",0,"R",10931,"R",10931,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20270,"R",20270,"R",0,"R",0,"R",20270,"R",20270,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",754136,"R",754136,"R",0,"R",0,"R",0,"R",0,"R",9478,"R",9478,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",60305,"R",60305,"R",0,"R",0,"R",5155056,"R",5155056,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5155056,"R",5155056,"R",0,"R",0,"R",1074922,"R",426993,"R",281248,"R",240099,"R",97073,"R",48918,"R",162860,"R",69924,"R",738815,"R",369454,"R",2659670,"R",1186449,"R",21726,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5036314,"R",2341837,"R",549161,"R",270192,"R",188112,"R",0,"R",1687012, 1,"R",1000000,"R",1000000
102580,"R",41821,"R",2506657,"R",0,"R",2686994,"R",404341,"R",295384,"R",2107593,"R",175060,"R",46833,"R",128227,"R",2282653,"R",261499,"R",3687072,"R",714844,"R",0,"R",0,"R",4663415,"R",2156758,"R",869645,"R",1636142,"R",1532994,"R",766497,"R",3049150,"R",-1532994,"R",2282653,"R",38558,"R",5000,"R",13889,"R",0,"R",0,"R",1250,"R",58697,"R",58697,"R",0,"R",58697,"R",227310,"R",227310,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",266514,"R",65077,"R",201437,"R",0,"R",266514,"R",65077,"R",201437,"R",0,"R",0,"R",0,"R",0,"R",0,"R",107598,"R",107598,"Z",0,"Z",0,"R",419,"R",71,"R",348,"Z",0,"R",0,"R",0,"R",256101,"R",256101,"R",0,"R",0,"R",11703,"R",11703,"Z",0,"Z",0,"R",0,"R",186824,"R",-186824,"R",0,"R",869645,"R",854684,"R",14961,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",869645,"R",854684,"R",14961,"R",0,"R",218281,"R",117071,"R",0,"R",0,"R",0,"R",0,"R",3050,"R",0,"R",85168,"R",45138,"R",307995,"R",30162,"R",789034,"R",63288,"R",0,"R",0,"R",0,"R",0,"R",0,"R",232614,"R",0,"R",1636142,"R",255659,"R",0,"R",221025,"R",129799,"R",69203,"R",960456, 1,"R",48721,"R",46833
102669,"R",88442076,"R",19730676,"R",0,"R",121409830,"R",35038592,"R",8694059,"R",63610528,"R",22760710,"R",15184332,"R",7576378,"R",86371238,"R",1487499,"R",40432265,"R",3687918,"R",545025,"R",0,"R",46152707,"R",26422031,"R",13708116,"R",16764367,"R",0,"R",-3056251,"R",89427489,"R",0,"R",86371238,"R",368855,"R",49250,"R",58500,"R",0,"R",579356,"R",1260603,"R",2316564,"R",1839959,"R",0,"R",1839959,"R",5229155,"R",5229155,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",798323,"R",798323,"R",0,"R",0,"R",80798,"R",80798,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2749009,"R",877319,"R",1868444,"R",3246,"R",2691856,"R",820166,"R",1868444,"R",3246,"R",57153,"R",57153,"R",0,"R",0,"R",699890,"R",520718,"R",179172,"R",0,"R",1969446,"R",2513483,"R",-574537,"R",30500,"R",0,"R",0,"R",1302441,"R",1302441,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",879054,"R",792359,"R",86695,"R",0,"R",13708116,"R",12114596,"R",1559774,"R",33746,"R",0,"R",1900426,"R",-1900426,"R",0,"R",13708116,"R",14015022,"R",-340652,"R",33746,"R",4990701,"R",2794415,"R",1398442,"R",782501,"R",277593,"R",139542,"R",676536,"R",330378,"R",3378594,"R",1355648,"R",3399159,"R",1757886,"R",2304914,"R",376867,"R",0,"R",0,"R",0,"R",0,"R",0,"R",338428,"R",0,"R",16764367,"R",7537237,"R",2216447,"R",1228396,"R",1483569,"R",338427,"R",3960291, 1,"R",88911394,"R",88442076
103945,"R",0,"R",0,"R",0,"R",2510552,"R",658735,"R",0,"R",1851817,"R",0,"R",0,"R",0,"R",1851817,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2971771,"R",2826440,"R",13845,"R",159176,"R",1783610,"R",-90969,"R",1851817,"R",691148,"R",10530,"R",0,"R",0,"R",174367,"R",0,"R",876045,"R",174367,"R",0,"R",174367,"R",2971771,"R",2971771,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",2971771,"R",2971771,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",2971771,"R",2971771,"R",0,"R",0,"R",810250,"R",627348,"R",0,"R",0,"R",0,"R",0,"R",672063,"R",61681,"R",672063,"R",61681,"R",672063,"R",61681,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",2826440,"R",812391,"R",0,"R",0,"R",0,"R",0,"R",2014049, 2,"A",,"A",
104586,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2488630,"R",269218,"R",92461,"R",0,"R",23518000,"R",958000,"R",27326309,"R",23518000,"R",0,"R",23518000,"R",59631000,"R",59631000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1084000,"R",1084000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1214000,"R",676300,"R",410210,"R",127490,"R",1064000,"R",526300,"R",410210,"R",127490,"R",150000,"R",150000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-49000,"R",-51470,"R",2470,"R",0,"R",85000,"R",85000,"R",5887000,"R",5887000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",67852000,"R",67311830,"R",412680,"R",127490,"R",0,"R",422221,"R",-422221,"R",0,"R",67852000,"R",67734051,"R",-9541,"R",127490,"R",28520750,"R",14808473,"R",694580,"R",432044,"R",0,"R",0,"R",3030940,"R",1236051,"R",12622590,"R",4452883,"R",12558700,"R",5981233,"R",6072440,"R",467872,"R",958000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",64458000,"R",27378556,"R",9088261,"R",4134000,"R",6858000,"R",1471000,"R",15528183, 1,"R",26213004,"R",30186000
104665,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",571200,"R",571200,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",298347,"R",298347,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",869547,"R",869547,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",869547,"R",869547,"R",0,"R",0,"R",365581,"R",301421,"R",0,"R",0,"R",0,"R",0,"R",149000,"R",149000,"R",53967,"R",53967,"R",117492,"R",82783,"R",259374,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",945414,"R",587171,"R",59127,"R",22153,"R",0,"R",0,"R",276963, 2,"A",,"A",
105589,"R",2186171,"R",19104729,"R",124921,"R",26123050,"R",12878102,"R",10197426,"R",10586137,"R",2658811,"R",1504882,"R",1153929,"R",13244948,"R",2104081,"R",20508134,"R",4247789,"R",0,"R",355001,"R",27215005,"R",8110276,"R",14545595,"R",14621613,"R",298867,"R",222849,"R",13022099,"R",0,"R",13244948,"R",898887,"R",413108,"R",224189,"R",0,"R",68200,"R",3301811,"R",4906195,"R",3370011,"R",0,"R",3370011,"R",11096279,"R",11096279,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",898887,"R",898887,"R",0,"R",0,"R",619839,"R",619839,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",347067,"R",347067,"R",0,"R",0,"R",347067,"R",347067,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10979,"R",12209,"R",-1230,"R",0,"R",0,"R",0,"R",849657,"R",849657,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",722887,"R",721657,"R",1230,"R",0,"R",14545595,"R",14545595,"R",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",14545595,"R",14545595,"R",0,"R",0,"R",5054945,"R",3036049,"R",0,"R",0,"R",0,"R",0,"R",1317656,"R",685208,"R",2243483,"R",879244,"R",2669618,"R",1158449,"R",1345027,"R",218772,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1990884,"R",0,"R",14621613,"R",5977722,"R",1468081,"R",1215368,"R",881209,"R",355534,"R",4723699, 1,"R",1491223,"R",1504882
105899,"R",1035295,"R",21091248,"R",0,"R",27515328,"R",14684167,"R",12874940,"R",10735520,"R",2095641,"R",1900778,"R",194863,"R",12831161,"R",3493613,"R",15318700,"R",8157833,"R",0,"R",116872,"R",27087018,"R",5995770,"R",10313390,"R",11752242,"R",0,"R",-1438852,"R",14270013,"R",0,"R",12831161,"R",1400666,"R",85716,"R",0,"R",0,"R",36706,"R",6227167,"R",7750255,"R",7750255,"R",0,"R",7750255,"R",5931882,"R",5931882,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1514239,"R",1514239,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1220703,"R",1089735,"R",130968,"R",0,"R",1220703,"R",1089735,"R",130968,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",40625,"R",25,"Z",0,"R",40600,"Z",0,"Z",0,"R",1523595,"R",1523595,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",82346,"R",82346,"R",0,"R",0,"R",10313390,"R",10141822,"R",130968,"R",40600,"R",0,"R",-1522382,"R",1486382,"R",36000,"R",10313390,"R",8619440,"R",1617350,"R",76600,"R",3735131,"R",2217737,"Z",0,"Z",0,"Z",0,"Z",0,"R",291879,"R",70984,"R",3696031,"R",1543391,"R",3194885,"R",1185247,"R",834282,"R",82456,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",34,"R",0,"R",11752242,"R",5099815,"R",746110,"R",1649619,"R",565985,"R",374694,"R",3316019, 1,"R",1896178,"R",1900778
