unitid,b011,b012,b013,b014,b021,b022,b023,b024,b031,b032,b033,b034,b041,b042,b043,b044,b061,b062,b063,b064,b071,b072,b073,b074,b081,b082,b083,b084,b091,b092,b093,b101,b102,b103,b111,b112,b113,b121,b122,b123,b124,b131,b132,b133,b134,b161,b162,b163,b164,b191,b192,b193,b194,b221,b222,b223,b224,b234,b244,b254,b264,b274,bline05,bline14,bline15,bline17,bline18,bline20,bline21,"xb011","xb012","xb013","xb014","xb021","xb022","xb023","xb024","xb031","xb032","xb033","xb034","xb041","xb042","xb043","xb044","xb061","xb062","xb063","xb064","xb071","xb072","xb073","xb074","xb081","xb082","xb083","xb084","xb091","xb092","xb093","xb101","xb102","xb103","xb111","xb112","xb113","xb121","xb122","xb123","xb124","xb131","xb132","xb133","xb134","xb161","xb162","xb163","xb164","xb191","xb192","xb193","xb194","xb221","xb222","xb223","xb224","xb234","xb244","xb254","xb264","xb274","xbline05","xbline14","xbline15","xbline17","xbline18","xbline20","xbline21"
"144184","19029620","2118861","21148481","17471974","0","0","0","0","526567","825344","1351911","797161","1545617","2863525","4409142","2774973","3329946","388732","3718678","2419912","7875548","777042","8652590","3032428","6340384","11477","6351861","3065684","0","4124090","4124090","312590","0","312590","-1456853","-138715","-1595568","37503419","10970356","48473775","29562132","0","0","0","0","0","0","0","0","0","0","0","0","37503419","10970356","48473775","29562132","29562132","3731408","0","0","33293540","97677","0","0","0","0","0","0",10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"144193","13458655","1630737","15089392","10001228","0","0","0","0","682783","525266","1208049","800693","498863","1372918","1871781","1315089","2266234","260071","2526305","1674431","4088732","458567","4547299","3013942","3803072","0","3803072","2520670","0","3070508","3070508","0","0","0","-542962","-57742","-600704","24255377","7260325","31515702","19326053","0","0","0","0","0","0","0","0","0","0","0","0","24255377","7260325","31515702","19326053","19326053","2819364","0","0","22145417","89446","0","0","0","0","0","0",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"144209","9769089","1087743","10856832","8969452","0","0","0","0","270320","423700","694020","409232","793461","1470026","2263487","1424567","1709469","199560","1909029","1242292","4043009","398904","4441913","1556734","3254914","5892","3260806","1573806","0","3187251","3187251","160472","0","160472","-747893","-71211","-819104","19252841","6701865","25954706","15176083","0","0","0","0","0","0","0","0","0","0","0","0","19252841","6701865","25954706","15176083","15176083","1915564","0","0","17091647","158832","0","0","0","0","0","0",10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"144218","12451218","1386386","13837604","11432037","0","0","0","0","344537","540029","884566","521587","1011308","1873625","2884933","1815686","2178809","254351","2433160","1583366","5153027","508425","5661452","1984138","4148559","7508","4156067","2005900","0","1855617","1855617","204530","0","204530","-953230","-90763","-1043993","24538758","6335178","30873936","19342714","0","0","0","0","0","0","0","0","0","0","0","0","24538758","6335178","30873936","19342714","19342714","2441487","0","0","21784201","111461","0","0","0","0","0","0",10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"144281","21752580","1120786","22873366","17087199","0","0","0","0","0","0","0","0","1152762","0","1152762","899492","3733792","44790","3778582","2716514","11519334","1362984","12882318","4279429","3989061","0","3989061","579222","2791797","12208224","15000021","2274132","0","2274132","6045853","232843","6278696","53259311","14969627","68228938","25561856","1747296","0","1747296","112024","0","0","0","0","0","0","0","0","55006607","14969627","69976234","25673880","25561856","5071575","0","0","30633431","1122213","788334","166789","0","0","0","0",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"144351","6164627","441576","6606203","4605006","56953","190","57143","21652","468127","123180","591307","402662","1378207","15011","1393218","752068","2539747","76278","2616025","1330357","3115497","124298","3239795","1222262","1715285","0","1715285","1051037","2615639","2613973","5229612","93105","0","93105","110194","0","110194","18257381","3394506","21651887","9385044","6193543","0","6193543","1675226","0","0","0","0","0","0","0","0","24450924","3394506","27845430","11060270","9385044","2158885","0","0","11543929","696855","0","0","0","0","0","0",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"144467","1490489","0","1490489","653188","0","0","0","0","0","0","0","0","47592","0","47592","0","615906","0","615906","615906","512542","0","512542","350976","591014","0","591014","78630","0","208058","208058","0","0","0","238325","0","238325","3495868","208058","3703926","1698700","0","0","0","0","0","0","0","0","0","0","0","0","3495868","208058","3703926","1698700","1698700","110000","0","0","1808700","29163","0","0","0","0","0","0",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,16,16,31,31,31,10,10,10,10,18,18,10,31,31,31,31,31,31,31,31,31,31,31,31,10,18,18,10,10,10,31,31,10,10,31,31,31,31,31,31
"144564","4098980","1062686","5161666","3625877","0","0","0","0","301990","1319798","1621788","599355","387954","0","387954","367028","717526","260516","978042","639878","2441088","492277","2933365","972403","1464348","22214","1486562","598960","283360","1513531","1796891","52104","17874","69978","287293","426589","713882","10034643","5115485","15150128","6803501","761800","0","761800","127880","0","0","0","0","0","0","0","0","10796443","5115485","15911928","6931381","6803501","629073","16698","362196","7811468","291161","0","0","0","0","0","0",10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31
"144740","56662831","970000","57632831","38723295","223001","1673030","1896031","789745","3433778","3845334","7279112","3828410","17314000","2383866","19697866","11635866","10938252","536250","11474502","4685498","28598845","700870","29299715","15192028","11855689","0","11855689","2481993","18330890","6849854","25180744","5620133","0","5620133","3613307","0","3613307","156590726","16959204","173549930","77336835","18566666","0","18566666","2628587","0","0","0","0","0","0","0","0","175157392","16959204","192116596","79965422","77336835","18669743","0","0","96006578","5691762","2093077","32232","0","0","0","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,10,10,31,31,31,31
"144759","5681153","0","5681153","4503394","0","0","0","0","0","0","0","0","648366","0","648366","61448","7843724","0","7843724","4357967","3212810","0","3212810","1830810","1688906","0","1688906","113225","0","3869558","3869558","0","0","0","0","0","0","19074959","3869558","22944517","10866844","1246045","0","1246045","72248","0","0","0","0","0","0","0","0","20321004","3869558","24190562","10939092","10866844","1945165","0","0","12812009","29513","0","0","0","0","0","0",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"144768","6199230","0","6199230","4778468","0","0","0","0","0","0","0","0","2161592","0","2161592","64167","6151489","0","6151489","3287487","2585961","0","2585961","1406508","1206523","0","1206523","323955","0","2042708","2042708","0","0","0","0","0","0","18304795","2042708","20347503","9860585","2710999","0","2710999","129969","0","0","0","0","0","0","0","0","21015794","2042708","23058502","9990554","9860585","1765045","0","0","11625630","46532","0","0","0","0","0","0",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"144838","2776172","0","2776172","2039585","0","0","0","0","122801","0","122801","0","1374317","0","1374317","918228","172813","0","172813","101545","2480098","0","2480098","1160017","973169","0","973169","68289","441670","0","441670","673506","0","673506","0","0","0","9014546","0","9014546","4287664","525744","0","525744","15320","0","0","0","0","0","0","0","0","9540290","0","9540290","4302984","4287664","392227","0","0","4679891","280529","0","0","0","0","0","0",10,10,10,11,31,31,31,31,10,10,10,10,10,10,10,11,10,10,10,11,10,10,10,11,10,10,10,11,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,18,10,10,31,31,10,10,31,31,31,31,31,31
"144865","36110049","3068795","39178844","30571287","0","0","0","0","141673","2201920","2343593","427896","5324181","0","5324181","3439292","5978755","424917","6403672","4133561","10418520","2503706","12922226","7644185","8540276","155700","8695976","3569732","1366752","3652629","5019381","0","0","0","158029","549855","707884","68038235","12557522","80595757","49785953","8344584","0","8344584","2756432","0","0","0","0","0","59678","59678","0","76382819","12617200","89000019","52542385","49785953","7211738","0","0","56997691","2942491","0","0","0","0","59678","0",10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,15,10,31,31,31,10,10,10,18,18,10,10,10,10,10,10,31,31,31,31,10,10,10,10,18,18,10,10,10,10,31,31,10,10,31,31,31,31,10,31
"144883","420654","0","420654","291743","0","0","0","0","0","211761","211761","101574","0","117534","117534","19884","390057","170280","560337","226203","359695","102635","462330","283910","201911","0","201911","40265","0","1289615","1289615","0","0","0","0","0","0","1372317","1891825","3264142","963579","0","0","0","0","0","0","0","0","0","0","0","0","1372317","1891825","3264142","963579","963579","134900","0","0","1098479","33248","0","0","0","0","0","0",10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"144892","40760346","695698","41456044","30911718","137260","196660","333920","178289","2115797","4943795","7059592","3379837","7944776","131525","8076301","4974109","10093638","12036","10105674","5362108","10027240","116285","10143525","7982212","7525941","21044","7546985","3429583","947581","3087794","4035375","271405","121343","392748","851969","449258","1301227","80675953","9775438","90451391","56217856","23344305","0","23344305","10134110","0","0","0","0","0","0","0","0","104020258","9775438","113795696","66351966","56217856","11340725","0","0","67558581","0","3437708","644000","0","0","0","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,16,10,10,10,10,18,18,10,10,10,10,10,10,31,31,31,31,31,31,31,31,18,18,10,10,10,10,31,31,10,31,10,10,31,31,31,31
"144944","11920274","186933","12107207","10522913","0","0","0","0","9050","2493113","2502163","1198632","1095705","332584","1428289","763609","2300970","833033","3134003","1955894","7777334","2507841","10285175","2008531","3941322","4751595","8692917","1339823","0","963521","963521","0","0","0","180013","0","180013","27224668","12068620","39293288","17789402","3771563","313601","4085164","1292334","0","0","0","0","0","0","0","0","30996231","12382221","43378452","19081736","17789402","1375314","0","0","19164716","564257","0","0","0","0","0","0",10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,10,18,10,18,10,10,31,31,10,10,31,31,31,31,31,31
"144962","8197386","577476","8774862","6106134","0","0","0","0","0","0","0","0","2071266","30447","2101713","1132494","3761095","245685","4006780","1816968","3523982","58250","3582232","1925152","3281660","8088","3289748","1547938","3472834","949731","4422565","799464","0","799464","1977866","0","1977866","27085553","1869677","28955230","12528686","3276109","7581","3283690","790260","0","0","0","0","0","0","0","0","30361662","1877258","32238920","13318946","12528686","2932467","0","0","15461153","840532","61723","350000","0","0","0","0",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,10,10,31,31,31,31
"144971","1828476","51507","1879983","1456652","0","0","0","0","0","0","0","0","370792","14648","385440","208620","1419034","16434","1435468","667856","1251277","2169","1253446","526003","556312","12776","569088","231030","1356920","785557","2142477","550879","0","550879","119531","0","119531","7453221","883091","8336312","3090161","1591407","17444","1608851","190125","0","0","0","0","0","0","0","0","9044628","900535","9945163","3280286","3090161","745412","0","0","3835573","251655","0","0","0","0","0","0",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,10,11,11,10,10,10,10,10,31,31,31,31,31,31,31,31,10,11,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"145275","1920495","0","1920495","1481800","26487","0","26487","0","103186","0","103186","73057","729771","0","729771","399692","305699","0","305699","193459","1386758","0","1386758","814315","786905","0","786905","129165","893119","0","893119","0","0","0","-1370483","1096216","-274267","4781937","1096216","5878153","3091488","940918","0","940918","210162","0","0","0","0","0","0","0","0","5722855","1096216","6819071","3301650","3091488","583966","0","0","3675454","392639","0","0","0","0","0","0",10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,11,10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,11,18,10,31,31,18,10,31,31,31,31,31,31
"145309","246539","0","246539","197361","0","0","0","0","0","0","0","0","0","0","0","0","90190","0","90190","64350","79092","0","79092","61000","59593","0","59593","0","0","64225","64225","0","0","0","0","0","0","475414","64225","539639","322711","0","0","0","0","0","0","0","0","0","0","0","0","475414","64225","539639","322711","322711","41059","0","0","363770","0","0","0","0","0","0","0",10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,31,31,31,31,31,31,31
"145336","15575021","1523931","17098952","14256692","18727","9959","28686","6250","5739","1050776","1056515","476749","1704332","0","1704332","1053293","751346","412104","1163450","908086","17198067","422707","17620774","6793606","3862459","0","3862459","1970454","348098","1104302","1452400","66102","0","66102","0","0","0","39529891","4523779","44053670","25465130","993831","0","993831","386576","0","0","0","0","0","0","0","0","40523722","4523779","45047501","25851706","25465130","4379734","0","0","29844864","1704332","0","0","0","0","0","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,18,10,10,10,31,31,31,10,18,18,10,10,10,10,10,31,31,31,31,31,31,31,31,10,18,18,10,10,10,31,31,10,10,31,31,31,31,31,31
"145354","315450","0","315450","224600","0","0","0","0","3028","0","3028","1541","30743","0","30743","15218","54033","0","54033","30204","85941","0","85941","35751","51937","0","51937","13192","161082","213339","374421","2795","0","2795","4425","0","4425","709434","213339","922773","320506","0","0","0","0","0","0","0","0","0","0","0","0","709434","213339","922773","320506","320506","62553","1125","998","385182","7621","0","0","0","0","0","0",21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,21,21,21,21,21,21,21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21
"145372","3612000","0","3612000","2350000","0","0","0","0","0","0","0","0","1251000","0","1251000","724000","3729000","0","3729000","567000","3124000","0","3124000","629000","946000","0","946000","438000","2127000","880200","3007200","0","0","0","0","0","0","14789000","880200","15669200","4708000","1257000","0","1257000","0","0","0","0","0","0","0","0","0","16046000","880200","16926200","4708000","4708000","772000","0","0","5480000","66000","0","0","0","0","0","0",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"145460","728131","0","728131","668096","0","0","0","0","0","0","0","0","383866","0","383866","259815","0","0","0","0","469862","0","469862","171153","636028","0","636028","0","0","51408","51408","0","0","0","0","0","0","2217887","51408","2269295","1099064","0","0","0","0","0","0","0","0","0","0","0","0","2217887","51408","2269295","1099064","1099064","200603","0","0","1299667","12271","0","0","0","0","0","0",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,18,10,10,31,31,10,10,31,31,31,31,31,31
"145497","135439","0","135439","52812","399275","0","399275","0","109819","0","109819","0","0","0","0","0","85475","0","85475","0","126027","0","126027","60000","105699","0","105699","0","47510","109523","157033","0","0","0","0","0","0","1009244","109523","1118767","112812","0","0","0","0","0","0","0","0","0","0","0","0","1009244","109523","1118767","112812","112812","83552","0","0","196364","0","0","0","0","0","0","0",21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
"145521","3549263","1221551","4770814","3655080","0","0","0","0","219984","241808","461792","296309","446942","11525","458467","186645","607873","481810","1089683","776627","1294479","770215","2064694","645308","967430","45018","1012448","512956","54557","707223","761780","0","0","0","-9484","-23437","-32921","7131044","3455713","10586757","6072925","673678","0","673678","66079","0","0","0","0","0","0","0","0","7804722","3455713","11260435","6139004","6072925","894693","0","0","6967618","174414","0","25","0","0","0","0",10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,10,31,31,31,31
"145558","16998062","530103","17528165","12573515","0","4910442","4910442","2817608","5696008","113647","5809655","2760456","1811229","0","1811229","945509","944465","0","944465","560511","4731331","0","4731331","2185704","3867645","0","3867645","824201","1180071","1529206","2709277","10351907","0","10351907","0","0","0","45580718","7083398","52664116","22667504","0","0","0","0","0","0","0","0","0","0","0","0","45580718","7083398","52664116","22667504","22667504","5042313","0","0","27709817","903155","0","0","0","0","0","0",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"145600","156789607","96301860","253091467","189439920","21849469","64504064","86353533","49569662","38896806","43670535","82567341","29652838","47811311","723308","48534619","31257955","15645354","0","15645354","10814912","24707575","483358","25190933","17703438","69024040","383569","69407609","26479071","26764105","12314029","39078134","6265182","153029","6418211","4713543","-678794","4034749","412466992","217854958","630321950","354917796","60432343","0","60432343","16259845","260948126","28011","260976137","136743986","3634133","0","3634133","47531","737481594","217882969","955364563","507969158","354917796","23392334","69792180","0","448102310","13123114","8265733","8206315","4595","16478079","42021","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,18,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,18,10,10,10,10,10,31,10,10,10,10,10,10,10,31
"145619","7372968","0","7372968","5750804","0","0","0","0","0","0","0","0","2185737","0","2185737","850025","2491425","0","2491425","1776333","6349755","0","6349755","1759820","3800319","0","3800319","148886","4211528","623497","4835025","0","0","0","354760","0","354760","26766492","623497","27389989","10285868","2432988","0","2432988","244443","0","0","0","0","0","0","0","0","29199480","623497","29822977","10530311","10285868","1942455","0","0","12228323","694657","39674","0","0","0","0","0",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,10,31,31,31,31,31
"145628","5326554","68527","5395081","4186572","4560","0","4560","0","498150","104","498254","386322","366799","31756","398555","236098","551355","23944","575299","297080","5026068","10008","5036076","2250423","1371834","0","1371834","485439","251250","21850","273100","1808340","0","1808340","-111022","0","-111022","15093888","156189","15250077","7841934","1895140","7332","1902472","246393","1518979","163","1519142","394066","0","0","0","0","18508007","163684","18671691","8482393","7841934","2095825","0","0","9937759","0","0","0","0","0","0","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,10,10,10,10,10,10,31,31,10,31,31,31,31,31,31,31
"145637","196333311","16615665","212948976","177335443","52716567","155543055","208259622","104748866","52135436","47510892","99646328","49970726","56855525","6448389","63303914","36805562","27006510","1571635","28578145","15685167","18796323","755441","19551764","14430025","61326804","129765","61456569","29208017","66858444","23497909","90356353","5339775","434362","5774137","4413807","-34293031","-29879224","541782502","218214082","759996584","428183806","110353135","9804","110362939","36679386","0","0","0","0","2525339","0","2525339","1219814","654660976","218223886","872884862","466083006","428183806","16552263","59685260","0","504421329","22357414","12416154","1146530","0","0","288491","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,31,31,10,31
"145646","12723414","187541","12910955","8875651","0","0","0","0","0","0","0","0","1852449","0","1852449","834476","3222359","0","3222359","1798093","3927862","0","3927862","2058410","3200577","0","3200577","1992858","7999390","3796475","11795865","0","462856","462856","1300736","0","1300736","34226787","4446872","38673659","15559488","7664987","0","7664987","1016634","0","0","0","0","0","0","0","0","41891774","4446872","46338646","16576122","15559488","4104061","0","0","19663549","1114772","396764","414703","0","0","0","0",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"145682","14422849","2231233","16654082","12598041","0","0","0","0","0","579681","579681","16500","1339297","1753244","3092541","1272786","4226663","1090823","5317486","1348848","6709024","2749512","9458536","2123751","4789937","5783442","10573379","2385901","0","2320171","2320171","0","0","0","2187032","-2450000","-262968","33674802","14058106","47732908","19745827","4963097","115594","5078691","1437395","0","0","0","0","0","0","0","0","38637899","14173700","52811599","21183222","19745827","2022285","0","0","21768112","461471","0","0","0","0","0","0",10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"145691","3381445","0","3381445","2683256","0","0","0","0","0","0","0","0","648292","0","648292","182417","1759869","0","1759869","805606","2083468","0","2083468","924825","867373","0","867373","291828","1386551","2791241","4177792","0","0","0","2856586","0","2856586","12983584","2791241","15774825","4887932","2271090","0","2271090","321190","0","0","0","0","0","0","0","0","15254674","2791241","18045915","5209122","4887932","776945","0","0","5664877","403114","0","0","0","0","0","0",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
