unitid,"xa011",a011,"xa012",a012,"xa013",a013,"xa021",a021,"xa022",a022,"xa023",a023,"xaline03",aline03,"xa041",a041,"xa042",a042,"xa043",a043,"xa051",a051,"xa052",a052,"xa053",a053,"xa061",a061,"xa062",a062,"xa063",a063,"xa071",a071,"xa072",a072,"xa073",a073,"xa081",a081,"xa082",a082,"xa083",a083,"xa091",a091,"xa092",a092,"xa093",a093,"xa101",a101,"xa102",a102,"xa103",a103,"xa111",a111,"xa112",a112,"xa113",a113,"xa121",a121,"xa122",a122,"xa123",a123,"xa131",a131,"xa132",a132,"xa133",a133,"xa141",a141,"xa142",a142,"xa143",a143,"xa151",a151,"xa152",a152,"xa153",a153,"xa161",a161,"xa162",a162,"xa163",a163,"xb011",b011,"xb012",b012,"xb013",b013,"xb014",b014,"xb021",b021,"xb022",b022,"xb023",b023,"xb024",b024,"xb031",b031,"xb032",b032,"xb033",b033,"xb034",b034,"xb041",b041,"xb042",b042,"xb043",b043,"xb044",b044,"xbline05",bline05,"xb061",b061,"xb062",b062,"xb063",b063,"xb064",b064,"xb071",b071,"xb072",b072,"xb073",b073,"xb074",b074,"xb081",b081,"xb082",b082,"xb083",b083,"xb084",b084,"xb091",b091,"xb092",b092,"xb093",b093,"xb101",b101,"xb102",b102,"xb103",b103,"xb111",b111,"xb112",b112,"xb113",b113,"xb121",b121,"xb122",b122,"xb123",b123,"xb124",b124,"xb131",b131,"xb132",b132,"xb133",b133,"xb134",b134,"xbline14",bline14,"xbline15",bline15,"xb161",b161,"xb162",b162,"xb163",b163,"xb164",b164,"xbline17",bline17,"xbline18",bline18,"xb191",b191,"xb192",b192,"xb193",b193,"xb194",b194,"xbline20",bline20,"xbline21",bline21,"xb221",b221,"xb222",b222,"xb223",b223,"xb224",b224,"xb234",b234,"xb244",b244,"xb254",b254,"xb264",b264,"xb274",b274,c1_1,c1_2,c1amt,c2a,c2b,c2c,c2d,c3_1,c3_3,c3amt3,c3_4,c3amt4,c3_5,c3amt5,c3_6,c3amt6,c4a,c4a1,c4reven,c4expen,c4b,c4c,c5,c5reven,c5expen,c6,c6amt,c7,c8a,c8b,c8c,"xd01",d01,"xe012",e012,"xe013",e013,"xe021",e021,"xe022",e022,"xe023",e023,"xe031",e031,"xe032",e032,"xe033",e033,"xe041",e041,"xe042",e042,"xe043",e043,"xe051",e051,"xe052",e052,"xe053",e053,"xe061",e061,"xe062",e062,"xe063",e063,"xe071",e071,"xe072",e072,"xe073",e073,"xf01",f01,"xf02",f02,"xf03",f03,"xg01",g01,"xg02",g02,"xg03",g03,"xg04",g04,"xg05",g05,fha,"xh011",h011,"xh012",h012,"xh021",h021,"xh022",h022,"xh033",h033,"xh043",h043,"xh053",h053,"xi01",i01,"xi02",i02,"xi03",i03,"xi04",i04,"xi05",i05,"xi06",i06,"xj011",j011,"xj012",j012,"xj013",j013,"xj021",j021,"xj022",j022,"xj023",j023,"xj031",j031,"xj032",j032,"xj033",j033,"xj041",j041,"xj042",j042,"xj043",j043,"xj051",j051,"xj052",j052,"xj053",j053,"xj061",j061,"xj062",j062,"xj063",j063,"xj071",j071,"xj072",j072,"xj073",j073,"xj081",j081,"xj082",j082,"xj083",j083,"xk011",k011,"xk012",k012,"xk013",k013,"xk014",k014,"xk021",k021,"xk022",k022,"xk023",k023,"xk024",k024,"xk025",k025,"xk031",k031,"xk032",k032,"xk033",k033,"xk034",k034,"xk035",k035
"203599",10,"10324377",13,"0",10,"10324377",13,"0",13,"0",13,"0",13,"0",10,"12463758",10,"418372",10,"12882130",10,"9843723",13,"0",10,"9843723",13,"0",10,"2051520",10,"2051520",10,"8845",10,"1057299",10,"1066144",13,"0",13,"0",13,"0",10,"5000",10,"271782",10,"276782",13,"0",10,"15032",10,"15032",10,"370673",13,"0",10,"370673",10,"3704990",13,"0",10,"3704990",13,"0",13,"0",13,"0",10,"1050182",10,"3326",10,"1053508",10,"2181472",13,"0",10,"2181472",10,"39953020",10,"3817331",10,"43770351",10,"13821195",10,"65845",10,"13887040",17,"12106497",13,"0",13,"0",13,"0",17,"14450",13,"0",13,"0",13,"0",17,"794814",10,"2087674",10,"206320",10,"2293994",17,"1633184",10,"863796",10,"3934400",10,"98795",10,"4033195",17,"2199345",10,"6057173",10,"44425",10,"6101598",17,"2492040",10,"3191674",10,"0",10,"3191674",17,"1230917",10,"138610",10,"3204562",10,"3343172",13,"0",13,"0",13,"0",10,"1787136",13,"0",10,"1787136",10,"31017862",10,"3619947",10,"34637809",10,"20471247",10,"3636169",13,"0",10,"3636169",10,"667429",13,"0",10,"283000",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1786994",13,"0",10,"1786994",13,"0",13,"0",13,"0",10,"36441025",10,"3619947",10,"40060972",18,"21138676",10,"20471247",10,"4845128",13,"0",13,"0",18,"25316375","2","-1","0","10324377","0","0","10324377","1","-1","0","-1","0","-1","353392","-1","0","1","2","0","0","1","1","2","0","0","2","0","2","1053508","1022348","0",10,"1040008",10,"1793198",10,"1793198",13,"0",10,"253790",10,"253790",13,"0",10,"932047",10,"932047",13,"0",13,"0",13,"0",13,"0",10,"225527",10,"225527",10,"138610",13,"0",10,"138610",10,"138610",10,"3204562",10,"3343172",10,"87396",10,"0",10,"87396",30,"",30,"",30,"",30,"",30,"","1",10,"278520",10,"278520",10,"285227",10,"285227",10,"15032",10,"6707",10,"3326",10,"15879735",10,"285227",10,"0",10,"3430952",10,"0",10,"19595914",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"723289",13,"0",13,"0",10,"723289",10,"46179643",10,"2814159",13,"0",10,"48993802",10,"60502039",10,"13101943",10,"1507333",10,"605906",10,"14003370",10,"12024856"
"203678",10,"5924218",13,"0",10,"5924218",10,"194251",13,"0",10,"194251",10,"194251",10,"6257023",10,"47800",10,"6304823",13,"0",13,"0",13,"0",13,"0",10,"2177684",10,"2177684",13,"0",10,"197551",10,"197551",13,"0",13,"0",13,"0",13,"0",10,"15164",10,"15164",13,"0",13,"0",13,"0",10,"47050",13,"0",10,"47050",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"315669",13,"0",10,"315669",13,"0",13,"0",13,"0",10,"12738211",10,"2438199",10,"15176410",10,"6205980",10,"74745",10,"6280725",10,"4480870",13,"0",13,"0",13,"0",13,"0",10,"840848",10,"379973",10,"1220821",10,"490557",10,"701103",10,"221674",10,"922777",10,"424833",10,"192013",10,"1475617",10,"19905",10,"1495522",10,"984679",10,"2315187",10,"12191",10,"2327378",10,"838348",10,"1076901",10,"15002",10,"1091903",10,"387828",10,"129464",10,"1771395",10,"1900859",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"12745100",10,"2494885",10,"15239985",10,"7607115",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"12745100",10,"2494885",10,"15239985",10,"7607115",10,"7607115",10,"1524380",13,"0",13,"0",10,"9131495","2","-1","0","5924218","0","0","5924218","2","-1","0","-1","0","-1","0","-1","0","1","2","0","0","1","1","2","0","0","2","0","2","315669","193247","0",10,"185259",10,"1681756",10,"1681756",13,"0",10,"80000",10,"80000",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"9639",10,"9639",10,"129464",13,"0",10,"129464",10,"129464",10,"1771395",10,"1900859",13,"0",10,"41198",10,"41198",10,"2000000",10,"0",10,"2000000",10,"0",10,"79778","2",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"2387277",13,"0",10,"15370819",13,"0",13,"0",10,"17758096",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"105000",13,"0",13,"0",10,"105000",10,"10021364",10,"2361283",13,"0",10,"12382647",10,"13000000",10,"4402279",10,"634650",10,"155698",10,"4881231",10,"5000000"
"203748",10,"10052220",10,"16199",10,"10068419",13,"0",13,"0",13,"0",13,"0",10,"12525626",13,"0",10,"12525626",10,"2997000",10,"197537",10,"3194537",10,"93836",10,"3331105",10,"3424941",10,"79431",10,"3061919",10,"3141350",10,"2744",13,"0",10,"2744",10,"1250455",10,"476413",10,"1726868",13,"0",13,"0",13,"0",10,"625360",10,"87675",10,"713035",10,"2760449",13,"0",10,"2760449",13,"0",13,"0",13,"0",10,"726101",10,"45733",10,"771834",13,"0",13,"0",13,"0",10,"31113222",10,"7216581",10,"38329803",10,"12979005",10,"190838",18,"13169843",10,"9410697",13,"0",13,"0",13,"0",13,"0",10,"3390354",10,"2508592",10,"5898946",10,"2077566",10,"2216253",10,"8837",10,"2225090",10,"1011959",10,"914253",10,"2695770",10,"137151",10,"2832921",10,"1677492",10,"3986699",10,"110773",10,"4097472",10,"2989333",10,"3011269",13,"0",10,"3011269",10,"709231",10,"576971",10,"4376120",10,"4953091",13,"0",13,"0",13,"0",10,"-468548",10,"-79140",10,"-547688",10,"28387773",18,"7253171",18,"35640944",10,"17876278",10,"2898064",13,"0",10,"2898064",10,"293847",13,"0",10,"247248",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"31285837",18,"7253171",18,"38539008",10,"18170125",10,"17876278",10,"4972878",13,"0",13,"0",10,"22849156","2","-1","0","10068419","0","357818","10426237","2","-1","0","-1","0","-1","0","-1","0","2","-1","0","0","-1","-1","2","0","0","-1","0","2","771834","239325","0",10,"1126509",10,"2721913",10,"2721913",13,"0",10,"116725",10,"116725",13,"0",10,"1484663",10,"1484663",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"576971",10,"52819",10,"629790",10,"576971",10,"4376120",10,"4953091",10,"114476",13,"0",10,"114476",10,"6281715",10,"14975000",10,"6036773",10,"15219942",10,"538114","2",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"790365",13,"0",10,"2484046",10,"5211828",10,"1698645",10,"10184884",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1297884",13,"0",13,"0",10,"1297884",10,"57849334",10,"3591424",13,"0",10,"61440758",10,"92046521",10,"21164313",10,"2633526",10,"272113",10,"23525726",10,"16760197"
"203881",10,"2755837",13,"0",10,"2755837",13,"0",13,"0",13,"0",13,"0",10,"3117066",10,"151957",10,"3269023",13,"0",13,"0",13,"0",13,"0",10,"1091326",10,"1091326",13,"0",10,"272241",10,"272241",13,"0",13,"0",13,"0",13,"0",10,"159855",10,"159855",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"141613",13,"0",10,"141613",13,"0",13,"0",13,"0",10,"6014516",10,"1675379",10,"7689895",10,"2958371",10,"56588",10,"3014959",10,"1992888",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"483226",10,"280107",10,"763333",10,"504563",16,"120059",10,"702090",10,"235709",10,"937799",10,"619885",10,"1073059",13,"0",10,"1073059",10,"709437",10,"612484",13,"0",10,"612484",13,"0",13,"0",10,"1102975",10,"1102975",13,"0",13,"0",13,"0",10,"-134592",13,"0",10,"-134592",10,"5694638",10,"1675379",10,"7370017",10,"3826773",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5694638",10,"1675379",10,"7370017",10,"3826773",10,"3826773",10,"531523",13,"0",13,"0",10,"4358296","-1","-1","0","2755837","0","0","2755837","-1","-1","0","-1","0","-1","0","-1","0","-1","-1","0","0","-1","-1","-1","0","0","-1","0","-1","141613","65971","0",30,"",10,"776067",10,"776067",13,"0",13,"0",13,"0",13,"0",10,"272241",10,"272241",13,"0",13,"0",13,"0",13,"0",10,"54667",10,"54667",13,"0",13,"0",13,"0",13,"0",10,"1102975",10,"1102975",10,"120059",13,"0",10,"120059",30,"",30,"",30,"",30,"",30,"","2",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"759381",10,"0",10,"47088",10,"0",10,"0",10,"806469",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1439348",10,"567938",10,"0",10,"2007286",13,"0"
"203951",10,"12145199",13,"0",10,"12145199",13,"0",13,"0",13,"0",13,"0",10,"33720558",13,"0",10,"33720558",13,"0",13,"0",13,"0",10,"2768264",10,"8309331",10,"11077595",10,"7731",10,"1015212",10,"1022943",10,"203856",10,"1646869",10,"1850725",10,"4448105",13,"0",10,"4448105",13,"0",13,"0",13,"0",10,"2265139",13,"0",10,"2265139",10,"1898203",13,"0",10,"1898203",10,"159362122",13,"0",10,"159362122",10,"21814945",13,"0",10,"21814945",10,"221965",13,"0",10,"221965",10,"238856087",10,"10971412",10,"249827499",10,"41170977",10,"1242970",10,"42413947",16,"31887164",10,"846254",10,"11553527",10,"12399781",16,"5014036",10,"79951",10,"389741",10,"469692",16,"304902",10,"1928846",13,"0",10,"1928846",16,"1928846",10,"490521",10,"1047967",10,"43948",10,"1091915",16,"710882",10,"23617043",10,"322309",10,"23939352",16,"9031339",10,"9677702",13,"0",10,"9677702",16,"2952116",10,"1201786",10,"38179",10,"1239965",13,"0",13,"0",13,"0",10,"-2452412",10,"360589",10,"-2091823",18,"77118114",18,"13951263",18,"91069377",18,"51829285",10,"1465050",13,"0",10,"1465050",16,"134899",13,"0",13,"0",10,"154414309",13,"0",10,"154414309",16,"59937886",13,"0",10,"10969459",10,"258589",13,"0",10,"258589",16,"258589",13,"0",10,"-189594",10,"233256062",10,"13951263",10,"247207325",18,"112160659",18,"51829285",10,"16827053",13,"0",13,"0",18,"68656338","2","-1","0","12145199","0","0","12145199","2","-1","0","-1","0","-1","0","-1","0","1","2","0","0","1","1","2","0","0","2","0","2","21814945","575781","0",10,"1566435",13,"0",13,"0",13,"0",10,"38179",10,"38179",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1201786",13,"0",10,"1201786",10,"1201786",10,"38179",10,"1239965",10,"490521",13,"0",10,"490521",30,"",30,"",30,"",30,"",30,"","2",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"51649913",13,"0",10,"3202797",13,"0",13,"0",10,"54852710",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"147637858",13,"0",10,"147637858",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"11724264",13,"0",10,"11724264",10,"159362122",13,"0",10,"159362122",10,"2527899",13,"0",13,"0",18,"2527899",10,"154318585",10,"20046749",13,"0",10,"174365334",13,"0",10,"84579711",10,"11125721",10,"6459428",10,"89246004",13,"0"
"204006",10,"5901198",13,"0",10,"5901198",13,"0",13,"0",13,"0",13,"0",10,"4427946",13,"0",10,"4427946",13,"0",13,"0",13,"0",10,"38264",10,"1010194",10,"1048458",13,"0",10,"221791",10,"221791",13,"0",13,"0",13,"0",10,"1473",10,"64711",10,"66184",10,"2500",13,"0",10,"2500",10,"14551",13,"0",10,"14551",10,"15816",10,"1775",10,"17591",13,"0",13,"0",13,"0",10,"85369",13,"0",10,"85369",13,"0",13,"0",13,"0",10,"10487117",10,"1298471",10,"11785588",10,"4968165",10,"125228",10,"5093393",10,"3707969",10,"31494",10,"63883",10,"95377",10,"57724",10,"92991",10,"8159",10,"101150",10,"61392",10,"1055247",10,"2102",10,"1057349",10,"453967",10,"345429",10,"1034368",10,"22020",10,"1056388",10,"644176",10,"1425098",10,"10460",10,"1435558",10,"506281",10,"1013718",13,"0",10,"1013718",10,"327338",10,"182597",10,"1064844",10,"1247441",13,"0",13,"0",13,"0",10,"584420",10,"-89730",10,"494690",10,"10388098",10,"1206966",10,"11595064",10,"5758847",10,"11250",10,"1775",10,"13025",10,"5252",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"10399348",10,"1208741",10,"11608089",10,"5764099",10,"5758847",10,"1461237",13,"0",13,"0",10,"7220084","2","-1","0","5901198","0","0","5901198","1","-1","0","-1","0","1","35095","-1","0","1","-1","0","0","1","1","2","0","0","2","0","2","85369","58950","0",10,"366275",10,"702662",10,"702662",13,"0",10,"98646",10,"98646",10,"62632",10,"219749",10,"282381",13,"0",13,"0",13,"0",13,"0",10,"43787",10,"43787",10,"119965",13,"0",10,"119965",10,"182597",10,"1064844",10,"1247441",10,"104341",13,"0",10,"104341",30,"",30,"",30,"",30,"",30,"","2",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1635830",13,"0",10,"66326",10,"231842",13,"0",10,"1933998",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"246946",13,"0",13,"0",10,"246946",10,"11331580",13,"0",13,"0",10,"11331580",10,"37757893",10,"4268996",10,"241220",10,"241430",10,"4268786",13,"0"
"204015",10,"6531267",13,"0",10,"6531267",13,"0",13,"0",13,"0",13,"0",10,"5466624",13,"0",10,"5466624",13,"0",13,"0",13,"0",10,"97821",10,"1677992",10,"1775813",10,"7844",10,"417076",10,"424920",10,"1444",10,"28396",10,"29840",10,"7321",10,"213782",10,"221103",10,"40806",10,"1364",10,"42170",10,"126344",13,"0",10,"126344",10,"25645",10,"2116",10,"27761",13,"0",13,"0",13,"0",10,"102685",13,"0",10,"102685",13,"0",13,"0",13,"0",10,"12407801",10,"2340726",10,"14748527",10,"6463753",10,"837998",10,"7301751",10,"4792689",10,"7910",10,"114293",10,"122203",10,"74027",10,"63518",10,"67078",10,"130596",10,"70730",10,"1220194",10,"664",10,"1220858",10,"442596",10,"470754",10,"1234579",10,"24781",10,"1259360",10,"697801",10,"1769126",10,"34703",10,"1803829",10,"678207",10,"879225",10,"7672",10,"886897",10,"326523",10,"335334",10,"1251421",10,"1586755",13,"0",13,"0",13,"0",10,"402718",10,"-39063",10,"363655",10,"12376357",10,"2299547",10,"14675904",10,"7082573",10,"27661",10,"2116",10,"29777",10,"23508",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"12404018",10,"2301663",10,"14705681",10,"7106081",10,"7082573",10,"1746670",13,"0",13,"0",10,"8829243","2","-1","0","6531267","0","0","6531267","1","-1","0","-1","0","1","42595","-1","0","1","2","0","0","1","1","2","0","0","2","0","2","102685","68970","0",10,"265964",10,"805267",10,"805267",13,"0",10,"106500",10,"106500",10,"166322",10,"248425",10,"414747",13,"0",13,"0",13,"0",13,"0",10,"91229",10,"91229",10,"169012",13,"0",10,"169012",10,"335334",10,"1251421",10,"1586755",10,"152019",13,"0",10,"152019",30,"",30,"",30,"",30,"",30,"","1",10,"657805",10,"791798",10,"731744",10,"913050",10,"42170",13,"0",13,"0",10,"1447104",10,"708911",10,"6250",10,"135817",13,"0",10,"2298082",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"341023",13,"0",13,"0",10,"341023",10,"10200133",13,"0",13,"0",10,"10200133",10,"34622",10,"3995480",10,"255645",13,"0",10,"4251125",13,"0"
"204024",10,"109206883",10,"0",10,"109206883",13,"0",13,"0",13,"0",13,"0",10,"56286095",10,"507400",10,"56793495",13,"0",13,"0",13,"0",10,"1139455",10,"6852554",10,"7992009",10,"123118",10,"2068028",10,"2191146",10,"13931",10,"239220",10,"253151",10,"1854658",10,"5638864",10,"7493522",10,"528776",10,"1275449",10,"1804225",10,"2633675",10,"0",10,"2633675",10,"57879514",10,"427021",10,"58306535",13,"0",13,"0",13,"0",10,"3637344",10,"0",10,"3637344",13,"0",13,"0",13,"0",10,"233303449",10,"17008536",10,"250311985",10,"83942340",10,"4681500",10,"88623840",10,"58016948",10,"1630314",10,"3657066",10,"5287380",10,"2593596",10,"674732",10,"745493",10,"1420225",10,"483855",10,"19853456",10,"901050",10,"20754506",10,"13333203",10,"8372286",10,"12210920",10,"327753",10,"12538673",10,"6173776",10,"14952204",10,"373647",10,"15325851",10,"9124070",10,"16360707",10,"9249",10,"16369956",10,"9111861",10,"6128315",10,"5885757",10,"12014072",10,"352132",13,"0",10,"352132",10,"19294054",10,"-1628109",10,"17665945",10,"175399174",10,"14953406",10,"190352580",10,"98837309",10,"58785589",10,"341024",10,"59126613",10,"20562837",10,"4550963",10,"-7088733",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"234184763",10,"15294430",10,"249479193",10,"119400146",10,"98837309",10,"29134474",13,"0",13,"0",10,"127971783","2","-1","0","109206883","0","0","109206883","1","1","8148803","-1","0","-1","0","-1","0","1","2","0","0","1","1","2","0","0","2","0","2","3637344","3058338","51101",10,"8444883",10,"2277117",10,"2277117",13,"0",10,"437545",10,"437545",10,"60202",10,"691008",10,"751210",13,"0",10,"19850",10,"19850",13,"0",10,"2460237",10,"2460237",10,"6068113",13,"0",10,"6068113",10,"6128315",10,"5885757",10,"12014072",10,"2617290",10,"29938",10,"2647228",10,"40221191",10,"11377300",10,"3624274",10,"47974217",10,"2495588","1",10,"44568594",10,"53647057",10,"50082384",10,"62491425",10,"2124041",10,"155602",13,"0",10,"38624549",10,"17384848",10,"6367864",10,"12368211",10,"254184",10,"74999656",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"29296454",10,"762936",10,"0",10,"30059390",10,"265454790",10,"10681988",10,"0",10,"276136778",10,"677710387",10,"104265081",10,"10471477",10,"2980294",10,"111756264",13,"0"
"204255",10,"3247751",10,"34713",10,"3282464",10,"8289",13,"0",10,"8289",13,"0",10,"4839107",13,"0",10,"4839107",13,"0",13,"0",13,"0",13,"0",10,"2139355",10,"2139355",13,"0",10,"725741",10,"725741",13,"0",10,"27006",10,"27006",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1410278",13,"0",10,"1410278",13,"0",13,"0",13,"0",10,"136662",13,"0",10,"136662",13,"0",13,"0",13,"0",10,"9642087",10,"2926815",10,"12568902",10,"4227881",10,"674776",10,"4902657",10,"2931326",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"552283",10,"49945",10,"602228",10,"176866",10,"123911",10,"914207",10,"47478",10,"961685",10,"391481",10,"1382253",10,"15261",10,"1397514",10,"517546",10,"915854",13,"0",10,"915854",10,"493510",13,"0",10,"2139355",10,"2139355",13,"0",10,"86889",10,"86889",10,"447329",10,"73235",10,"520564",10,"8439807",10,"3086939",10,"11526746",10,"4510729",10,"1455512",13,"0",10,"1455512",10,"218097",13,"0",10,"6424",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"9895319",10,"3086939",10,"12982258",10,"4728826",10,"4510729",10,"1396323",13,"0",13,"0",10,"5907052","2","-1","0","3282464","0","0","3282464","2","-1","0","-1","0","-1","0","-1","0","1","2","0","0","1","1","2","0","0","2","0","2","136662","79343","57319",10,"200655",10,"1467918",10,"1467918",13,"0",10,"671437",10,"671437",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2139355",10,"2139355",10,"7158",13,"0",10,"7158",30,"",30,"",30,"",30,"",30,"","1",10,"1161745",10,"1258692",10,"1258734",10,"1387306",10,"68817",13,"0",13,"0",10,"1537157",13,"0",10,"550780",10,"745826",13,"0",10,"2833763",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"17450",13,"0",13,"0",10,"17450",10,"12023576",10,"1070821",13,"0",10,"13094397",10,"20000000",10,"5175550",10,"252355",10,"772320",10,"4655585",10,"6000000"
"204422",10,"4343313",13,"0",10,"4343313",10,"0",13,"0",10,"0",13,"0",10,"6287602",13,"0",10,"6287602",10,"0",13,"0",10,"0",10,"194533",10,"2296508",10,"2491041",10,"0",13,"0",10,"0",10,"0",13,"0",10,"0",10,"1734078",13,"0",10,"1734078",10,"0",13,"0",10,"0",10,"169760",13,"0",10,"169760",10,"55378",13,"0",10,"55378",10,"0",13,"0",10,"0",10,"205606",10,"20000",10,"225606",10,"0",13,"0",10,"0",10,"12990270",10,"2316508",10,"15306778",10,"5067667",10,"44121",10,"5111788",10,"3560207",10,"0",10,"0",10,"0",10,"0",10,"2155121",10,"389981",10,"2545102",10,"1569851",10,"772552",10,"15762",10,"788314",10,"405335",10,"166032",10,"784930",10,"32901",10,"817831",10,"605408",10,"2598068",10,"28184",10,"2626252",10,"1075197",10,"1201888",10,"0",10,"1201888",10,"60555",15,"55378",15,"1800263",15,"1855641",10,"154947",10,"0",10,"154947",10,"0",10,"0",10,"0",18,"12790551",18,"2311212",18,"15101763",10,"7276553",10,"0",10,"0",10,"0",10,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",13,"0",13,"0",18,"12790551",18,"2311212",18,"15101763",10,"7276553",10,"7276553",10,"2008330",13,"0",13,"0",10,"9284883","2","-1","0","4343313","0","0","4343313","2","-1","0","-1","0","-1","0","-1","0","1","2","0","0","1","1","2","0","0","2","0","2","225606","22764","0",30,"",10,"1687232",10,"1687232",13,"0",10,"113031",10,"113031",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"55378",13,"0",10,"55378",10,"55378",10,"1800263",10,"1855641",10,"14732",13,"0",10,"14732",10,"703057",10,"0",10,"72719",10,"630338",10,"49436","1",10,"266908",10,"266908",10,"352873",10,"378286",10,"10098",10,"0",10,"10098",10,"632600",10,"0",10,"0",10,"0",10,"0",10,"632600",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"287519",13,"0",13,"0",10,"287519",10,"14825670",10,"407264",13,"0",10,"15232934",10,"17614000",10,"6601732",10,"348877",10,"155814",10,"6794795",10,"6794795"
