UNITID,XF2A01,F2A01,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A14,F2A14,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2A19,F2A19,XF2A20,F2A20,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E013,F2E013,XF2E014,F2E014,XF2E015,F2E015,XF2E016,F2E016,XF2E017,F2E017,XF2E021,F2E021,XF2E022,F2E022,XF2E023,F2E023,XF2E024,F2E024,XF2E025,F2E025,XF2E026,F2E026,XF2E027,F2E027,XF2E031,F2E031,XF2E032,F2E032,XF2E033,F2E033,XF2E034,F2E034,XF2E035,F2E035,XF2E036,F2E036,XF2E037,F2E037,XF2E041,F2E041,XF2E042,F2E042,XF2E043,F2E043,XF2E044,F2E044,XF2E045,F2E045,XF2E046,F2E046,XF2E047,F2E047,XF2E051,F2E051,XF2E052,F2E052,XF2E053,F2E053,XF2E054,F2E054,XF2E055,F2E055,XF2E056,F2E056,XF2E057,F2E057,XF2E061,F2E061,XF2E062,F2E062,XF2E063,F2E063,XF2E064,F2E064,XF2E065,F2E065,XF2E066,F2E066,XF2E067,F2E067,XF2E071,F2E071,XF2E072,F2E072,XF2E073,F2E073,XF2E074,F2E074,XF2E075,F2E075,XF2E076,F2E076,XF2E077,F2E077,XF2E081,F2E081,XF2E082,F2E082,XF2E083,F2E083,XF2E084,F2E084,XF2E085,F2E085,XF2E086,F2E086,XF2E087,F2E087,XF2E091,F2E091,XF2E092,F2E092,XF2E093,F2E093,XF2E094,F2E094,XF2E095,F2E095,XF2E096,F2E096,XF2E097,F2E097,XF2E101,F2E101,XF2E102,F2E102,XF2E103,F2E103,XF2E104,F2E104,XF2E105,F2E105,XF2E106,F2E106,XF2E107,F2E107,XF2E111,F2E111,XF2E112,F2E112,XF2E113,F2E113,XF2E114,F2E114,XF2E115,F2E115,XF2E116,F2E116,XF2E117,F2E117,XF2E121,F2E121,XF2E122,F2E122,XF2E123,F2E123,XF2E124,F2E124,XF2E125,F2E125,XF2E126,F2E126,XF2E127,F2E127,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,XF2H01,F2H01,XF2H02,F2H02,F2FHA   
440253,"R",0,"R",2965829,"R",2144691,"A",,"R",821138,"R",0,"R",0,"A",,"R",821138,"R",100269,"R",2844423,"R",963168,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",1511422,"R",1827731,"R",0,"R",-316309,"R",1137447,"R",0,"R",821138,"R",14043,"Z",0,"Z",0,"Z",0,"R",165055,"R",0,"R",179098,"R",179098,"R",0,"R",1284512,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",14043,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",146195,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",66672,"A",,"Z",0,"A",,"Z",0,"A",,"Z",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",1511422,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",823216,"R",249651,"Z",0,"R",11503,"R",83208,"R",46787,"R",432067,"R",46947,"R",27900,"Z",0,"Z",0,"Z",0,"Z",0,"R",19047,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",108055,"R",38398,"Z",0,"R",1917,"R",13868,"R",7653,"R",46219,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",849513,"R",471862,"Z",0,"R",5752,"R",41604,"R",23929,"R",306366,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",-19172,"Z",0,"Z",0,"R",19172,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1827731,"R",787811,"R",0,"R",0,"R",138680,"R",78369,"R",822871,"A",,"A",, 2
440396,"R",0,"R",1630446,"R",1481342,"R",581446,"R",145206,"R",3898,"Z",0,"R",3898,"R",149104,"R",200000,"R",594537,"R",377531,"A",,"Z",0,"Z",0,"R",1172068,"R",209437,"R",962631,"Z",0,"R",1467444,"R",1421518,"R",0,"R",45926,"R",103178,"R",0,"R",149104,"R",0,"R",0,"R",0,"R",0,"R",1500,"R",160280,"R",161780,"R",161780,"R",0,"R",1233083,"R",1233083,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",75547,"R",25677,"R",49870,"R",0,"R",75547,"R",25677,"R",49870,"R",0,"R",0,"R",0,"R",0,"R",0,"R",97000,"R",97000,"R",0,"R",0,"R",6896,"R",6896,"Z",0,"Z",0,"Z",0,"Z",0,"R",26425,"R",26425,"Z",0,"Z",0,"R",28493,"R",28493,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",1467444,"R",1417574,"R",49870,"Z",0,"R",-49572,"R",49572,"Z",0,"R",1467444,"R",1368002,"R",99442,"R",0,"R",588491,"R",470760,"R",87011,"Z",0,"R",4885,"R",5182,"R",20653,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5882,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5882,"R",226295,"R",90805,"R",10396,"Z",0,"R",18037,"R",20114,"R",86943,"R",90527,"R",63013,"R",1008,"Z",0,"R",4349,"R",3214,"R",18943,"R",469114,"R",266588,"R",24805,"Z",0,"R",11439,"R",11913,"R",154369,"R",41209,"Z",0,"R",2750,"Z",0,"R",1297,"R",1842,"R",35320,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1421518,"R",891166,"R",125970,"R",0,"R",40007,"R",42265,"R",322110,"A",,"A",, 2
440651,"R",0,"R",6235235,"R",1832728,"A",,"R",4402507,"R",0,"Z",0,"A",,"R",4402507,"R",444935,"R",2521912,"R",1336067,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",5997627,"R",5007656,"R",0,"R",989971,"R",3412536,"R",0,"R",4402507,"R",5586168,"R",126676,"R",121850,"R",0,"R",0,"R",0,"R",5834694,"R",5743819,"R",0,"R",5743819,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"R",0,"A",,"Z",0,"A",,"R",0,"A",,"A",,"A",,"R",253808,"A",,"A",,"A",,"R",5997627,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2131668,"R",1555428,"R",0,"R",0,"R",430540,"Z",0,"R",145700,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2875988,"R",1371236,"R",0,"R",1435555,"R",0,"R",69197,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",-1435555,"Z",0,"Z",0,"R",1435555,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5007656,"R",2926664,"R",0,"R",0,"R",430540,"R",69197,"R",1581255,"A",,"A",, 2
440794,"R",682111,"R",2749840,"R",1983601,"A",,"R",738744,"R",27495,"R",0,"A",,"R",766239,"R",0,"R",0,"R",650912,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",3015968,"R",2935088,"R",0,"R",80880,"R",685359,"R",0,"R",766239,"R",219954,"R",6250,"R",178134,"R",0,"R",0,"R",0,"R",404338,"R",147037,"R",0,"R",1609917,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",1096664,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",400000,"A",,"A",,"A",,"R",-226790,"A",,"A",,"A",,"R",0,"A",,"R",84400,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",51777,"A",,"A",,"A",,"R",3015968,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",957255,"R",364186,"R",71936,"Z",0,"Z",0,"Z",0,"R",521133,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",604006,"R",386373,"R",85781,"Z",0,"Z",0,"Z",0,"R",131852,"R",357505,"R",193170,"R",37348,"Z",0,"Z",0,"Z",0,"R",126987,"R",986706,"R",409805,"R",78115,"Z",0,"R",94497,"R",100246,"R",304043,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",29616,"R",0,"R",0,"R",0,"R",0,"R",0,"R",29616,"R",2935088,"R",1353534,"R",273180,"R",0,"R",94497,"R",100246,"R",1113631,"R",897445,"R",682111, 1
441104,"R",2489087,"R",6996882,"R",474600,"A",,"R",5463777,"R",1058505,"R",123619,"A",,"R",6522282,"R",1116371,"R",2385404,"R",1840142,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",3901220,"R",5179114,"R",0,"R",-1277894,"R",7800176,"R",0,"R",6522282,"R",0,"Z",0,"Z",0,"Z",0,"R",34223,"R",48648,"R",82871,"R",82871,"Z",0,"R",2566032,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",720099,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",-494268,"A",,"A",,"A",,"R",0,"A",,"Z",0,"A",,"Z",0,"A",,"Z",0,"A",,"A",,"A",,"R",1109357,"A",,"A",,"A",,"R",3901220,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1323712,"R",506407,"R",375818,"R",390374,"R",51113,"R",0,"R",0,"R",24672,"R",12261,"R",1004,"R",10982,"R",425,"R",0,"R",0,"R",1511285,"R",828424,"R",179177,"R",473199,"R",30485,"R",0,"R",0,"R",582803,"R",285254,"R",67454,"R",194872,"R",35223,"R",0,"R",0,"R",541073,"R",276738,"R",59287,"R",200562,"R",4486,"R",0,"R",0,"R",1195569,"R",822927,"R",175338,"R",131344,"R",65960,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",-1401333,"Z",0,"Z",0,"R",1401333,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5179114,"R",2732011,"R",858078,"R",0,"R",187692,"Z",0,"R",1401333,"A",,"A",, 2
441131,"R",475000,"R",2021783,"R",1318130,"A",,"R",575380,"R",128273,"R",0,"A",,"R",703653,"R",0,"R",0,"R",815645,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",4802885,"R",4796317,"R",0,"R",6568,"R",697085,"R",0,"R",703653,"R",0,"R",0,"R",0,"R",0,"R",0,"R",45497,"R",45497,"R",45497,"R",0,"R",2974105,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",1563352,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",12483,"A",,"A",,"A",,"R",0,"A",,"R",0,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",252945,"A",,"A",,"A",,"R",4802885,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1568221,"R",924500,"R",157590,"R",334155,"R",68857,"R",14912,"R",68207,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",431144,"R",191530,"R",37984,"R",69228,"R",14265,"R",3089,"R",115048,"R",666581,"R",330205,"R",89430,"R",119350,"R",24594,"R",5326,"R",97676,"R",783241,"R",320704,"R",91310,"R",15917,"R",23886,"R",5173,"R",326251,"R",1347130,"R",622606,"R",142084,"R",225037,"R",46372,"R",10042,"R",300989,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-763687,"R",0,"R",0,"R",763687,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4796317,"R",2389545,"R",518398,"R",0,"R",177974,"R",38542,"R",1671858,"A",,"A",, 2
441238,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5067750,"R",657283,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",5010000,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",48250,"A",,"A",,"A",,"R",0,"A",,"R",0,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",9500,"A",,"A",,"A",,"R",5067750,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17707,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17707,"R",9600,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9600,"R",629976,"R",290101,"R",96948,"R",0,"R",0,"R",0,"R",242927,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",657283,"R",290101,"R",96948,"R",0,"R",0,"R",0,"R",270234,"R",5010000,"R",5058250, 1
441478,"R",0,"R",9390845,"R",5069650,"A",,"R",4321195,"R",0,"R",0,"A",,"R",4321195,"R",522794,"R",3670951,"R",589754,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",6303968,"R",5206511,"R",0,"R",1097457,"R",3223738,"R",0,"R",4321195,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6219160,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",32750,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",52058,"A",,"A",,"A",,"R",0,"A",,"R",0,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",6303968,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1875495,"R",687669,"R",0,"R",0,"R",0,"R",0,"R",1187826,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1771495,"R",560987,"R",0,"R",0,"R",0,"R",0,"R",1210508,"R",1559521,"R",560985,"R",0,"R",0,"R",0,"R",0,"R",998536,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5206511,"R",1809641,"R",0,"R",0,"R",0,"R",0,"R",3396870,"A",,"A",, 2
441487,"R",0,"R",1357620,"R",608823,"A",,"R",748797,"R",0,"R",0,"A",,"R",748797,"R",137000,"R",550282,"R",1006081,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",2519052,"R",2048274,"R",0,"R",470778,"R",147715,"R",130304,"R",748797,"R",787435,"R",20865,"R",0,"R",0,"R",0,"R",0,"R",808300,"R",808300,"R",0,"R",1183860,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",387781,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",8807,"A",,"A",,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",938604,"A",,"A",,"A",,"R",2519052,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1311101,"R",665918,"R",75123,"R",56292,"R",78937,"R",0,"R",434831,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",737173,"R",362286,"R",41155,"R",84351,"R",49885,"R",15188,"R",184308,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",-140643,"Z",0,"Z",0,"R",140643,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2048274,"R",1028204,"R",116278,"R",0,"R",128822,"R",15188,"R",759782,"A",,"A",, 2
441511,"R",2602,"R",492846,"R",5165,"A",,"R",487681,"Z",0,"Z",0,"A",,"R",487681,"R",20988,"R",5409,"R",48160,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",1079501,"R",862479,"R",0,"R",217022,"R",270328,"R",331,"R",487681,"R",211554,"R",3085,"R",0,"R",0,"R",0,"R",0,"R",214639,"R",214639,"R",0,"R",5175,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",906237,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",168089,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"R",0,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",1079501,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",426850,"R",426850,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",221729,"R",221729,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2900,"R",2900,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21000,"R",2100,"R",0,"R",0,"R",0,"R",0,"R",18900,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",190000,"R",18900,"R",0,"R",0,"R",0,"R",0,"R",171100,"R",862479,"R",672479,"R",0,"R",0,"R",0,"R",0,"R",190000,"A",,"A",, 2
441575,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5324906,"R",4221131,"A",,"A",,"A",,"A",,"A",,"R",2140603,"R",962836,"R",1938549,"R",0,"R",0,"R",0,"R",5041988,"R",5000,"R",1000,"R",3178631,"R",3178631,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2140603,"R",2140603,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5672,"R",5672,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",5324906,"R",5324906,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5324906,"R",5324906,"R",0,"R",0,"R",2650500,"R",2491137,"R",127431,"R",0,"R",31932,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",205595,"R",0,"R",0,"R",0,"R",0,"R",0,"R",205595,"R",169365,"R",160391,"R",8974,"R",0,"R",0,"R",0,"R",0,"R",1195671,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1195671,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4221131,"R",2651528,"R",136405,"R",0,"R",31932,"R",0,"R",1401266,"A",,"A",,-2
