UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
154934,"R",7967904,"R",11861193,"R",1149839,"R",13011032,"R",20978936,"R",16730,"R",236161,"R",1118007,"R",1354168,"R",8855658,"R",777430,"R",9633088,"R",10987256,"R",37114,"R",3428098,"R",1027329,"Z",0,"R",5515869,"R",9971296,"R",288000,"R",0,"R",17085281,"R",11861193,"R",180541,"R",29415015,"R",7990391,"R",0,"R",0,"R",19676229,"R",16672397,"R",3003832,"R",8412629,"R",-1445165,"R",9971296,"R",3092745,"R",651379,"R",129841,"R",251191,"R",0,"R",251191,"R",1855982,"A",,"Z",0,"A",,"R",390902,"R",6372040,"R",0,"R",2547786,"R",5737364,"R",1587936,"R",0,"R",0,"R",336442,"R",6106,"R",4570,"R",10220204,"R",16592244,"R",0,"R",0,"R",0,"R",3083985,"R",3083985,"R",19676229,"R",5062322,"R",3789328,"R",0,"R",0,"R",0,"R",0,"R",331824,"R",111731,"R",2657683,"R",1023432,"R",2928703,"R",2128097,"R",3715149,"R",1043188,"R",77833,"A",,"A",,"A",,"A",,"R",933528,"R",0,"R",16672397,"R",7130421,"R",1466759,"R",1043188,"R",545553,"R",461604,"R",6024872,1 ,"R",35910,"R",248456,"R",37114,"R",16730,"R",1537125,"R",651379,"R",129841,"Z",0,"R",251191,"R",2092360,"R",4661896,"R",946747,"R",0,"R",946747,"R",3715149,1 ,"R",5665792,"R",6525764
154952,"R",17039722,"R",21847434,"R",5436712,"R",27284146,"R",44323868,"R",135854,"R",731256,"R",1893443,"R",2624699,"R",5130687,"R",1477838,"R",6608525,"R",9233224,"Z",0,"R",16015870,"R",3394266,"R",3086146,"R",12730216,"R",35226498,"R",2618529,"Z",0,"R",42469170,"R",4708394,"R",0,"R",49796093,"R",27948659,"R",0,"R",0,"R",29369274,"R",27802783,"R",1566491,"R",33660004,"R",3,"R",35226498,"R",4565382,"R",766791,"R",222505,"R",0,"R",0,"R",0,"R",3931903,"A",,"R",426155,"A",,"R",0,"R",9912736,"R",0,"R",7271484,"R",5247847,"R",4874200,"R",1196361,"Z",0,"R",470202,"R",47097,"R",0,"R",19107191,"R",29019927,"R",0,"R",197174,"R",0,"R",152173,"R",349347,"R",29369274,"R",6761151,"R",4925849,"R",0,"Z",0,"R",0,"Z",0,"R",691564,"R",532075,"R",4108330,"R",1569168,"R",7762160,"R",3095820,"R",3736309,"R",3389199,"R",475907,"A",,"A",,"A",,"A",,"R",1354070,"R",0,"R",27802783,"R",10598819,"R",2120411,"R",2406280,"R",1354070,"R",165433,"R",11157770,2 ,"A",,"A",,"A",,"A",,"R",4874200,"R",180250,"R",222505,"R",0,"R",0,"R",1279063,"R",6556018,"R",2819709,"R",0,"R",2819709,"R",3736309,2 ,"A",,"A",
154998,"R",16433456,"R",50094345,"R",-16911345,"R",33183000,"R",49616456,"Z",0,"R",1214411,"R",4877334,"R",6091745,"R",24721706,"R",3824924,"R",28546630,"R",34638375,"Z",0,"R",9625831,"R",645520,"R",58410,"R",4648320,"R",14978081,"R",149668,"R",684292,"R",32266332,"R",7897050,"R",9246671,"R",50244013,"R",17098427,"R",0,"R",0,"R",26805780,"R",26876592,"R",-70812,"R",15048893,"R",0,"R",14978081,"R",2831585,"R",970493,"R",87291,"R",712343,"R",0,"R",712343,"R",2380323,"A",,"R",0,"A",,"R",1722133,"R",8704168,"R",0,"R",3974859,"R",10488912,"R",2500796,"R",0,"R",0,"R",31283,"R",32303,"R",278455,"R",17306608,"R",26010776,"R",130930,"R",664074,"R",0,"R",0,"R",795004,"R",26805780,"R",6844753,"R",4800528,"R",0,"R",0,"R",1031124,"R",46701,"R",1601750,"R",989514,"R",4443077,"R",1923417,"R",7594728,"R",1403108,"R",2574377,"R",2591195,"R",269354,"A",,"A",,"A",,"A",,"R",195588,"R",0,"R",26876592,"R",9432622,"R",3834471,"R",3609937,"R",1798326,"R",121827,"R",8079409,2 ,"A",,"A",,"A",,"A",,"R",2492864,"R",81513,"R",0,"R",0,"R",0,"R",1100033,"R",3674410,"R",1100033,"R",0,"R",1100033,"R",2574377,1 ,"R",1094579,"R",1168712
155025,"R",26418669,"R",75918469,"R",10233982,"R",86152451,"R",112571120,"R",1142129,"R",1280000,"R",8976999,"R",10256999,"R",16614951,"R",14714764,"R",31329715,"R",41586714,"R",1241070,"R",58003469,"R",11117129,"R",0,"R",1764867,"R",70885465,"R",959140,"R",7708394,"R",115106866,"R",9377388,"R",2307315,"R",135459103,"R",59540634,"R",0,"R",0,"R",89109206,"R",81886561,"R",7222645,"R",63662820,"R",0,"R",70885465,"R",35846655,"R",2173452,"R",860677,"R",2402906,"R",116649,"R",2286257,"R",8222812,"R",0,"R",963940,"R",0,"R",107497,"R",50577939,"R",0,"R",29813098,"R",0,"R",6463549,"R",0,"R",0,"R",0,"R",78640,"R",0,"R",36355287,"R",86933226,"R",2175980,"R",0,"R",0,"R",0,"R",2175980,"R",89109206,"R",35087849,"R",21314295,"R",482762,"R",164657,"R",2469144,"R",998588,"R",12489084,"R",5244656,"R",7284992,"R",3092689,"R",7283012,"R",3393253,"R",7389510,"R",9225761,"R",2872865,"R",0,"R",0,"R",0,"R",0,"R",174447,"R",0,"R",81886561,"R",37081003,"R",10317274,"R",7881696,"R",3024172,"R",766888,"R",22815528,1 ,"R",893531,"R",14320158,"R",1241070,"R",971244,"R",6190214,"R",273335,"R",648343,"R",0,"R",0,"R",4744796,"R",11856688,"R",4467178,"R",0,"R",4467178,"R",7389510,1 ,"R",70709493,"R",68831747
155052,"R",2301797,"R",3404189,"R",0,"R",3404189,"R",5705986,"Z",0,"R",53560,"R",656335,"R",709895,"R",97725,"R",72289,"R",170014,"R",879909,"Z",0,"R",3252903,"Z",0,"Z",0,"R",1573174,"R",4826077,"R",0,"R",0,"Z",0,"R",6909660,"R",0,"R",6909660,"R",3505472,"Z",0,"R",9314,"R",8316551,"R",8017741,"R",298810,"R",4534567,"R",-7300,"R",4826077,"R",2744408,"R",788695,"R",50910,"Z",0,"Z",0,"Z",0,"R",208315,"A",,"R",104979,"A",,"R",279272,"R",4176579,"R",0,"R",2776480,"R",133161,"R",967533,"R",0,"R",0,"R",255878,"R",6920,"R",0,"R",4139972,"R",8316551,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8316551,"R",3520215,"R",2411109,"Z",0,"Z",0,"Z",0,"Z",0,"R",324625,"R",193501,"R",645902,"R",390948,"R",1581086,"R",795616,"R",437545,"R",281754,"R",37005,"A",,"A",,"A",,"A",,"R",1226614,"R",164919,"R",8017741,"R",3993098,"R",857287,"R",639786,"R",390888,"R",0,"R",2136682,2 ,"A",,"A",,"A",,"A",,"R",967533,"R",66475,"R",0,"Z",0,"Z",0,"R",262895,"R",1296903,"R",776358,"R",83000,"R",859358,"R",437545,1 ,"R",1759225,"R",3194389
155061,"R",89026411,"R",113767322,"R",8403844,"R",122171166,"R",211197577,"R",2062661,"R",862862,"R",17057660,"R",17920522,"R",32437959,"R",16702895,"R",49140854,"R",67061376,"R",1076653,"R",63593124,"R",49061196,"R",0,"R",32467889,"R",145122209,"R",304456,"R",20493459,"R",135010928,"R",23244148,"R",12445255,"R",191498246,"R",78737685,"R",0,"R",0,"R",136482039,"R",122637351,"R",13844688,"R",131277514,"R",7,"R",145122209,"R",52822473,"R",2439649,"R",4107565,"R",0,"R",0,"R",0,"R",18345606,"R",0,"R",2967922,"R",0,"R",6778206,"R",87461421,"R",0,"R",32086541,"R",0,"R",14013788,"R",0,"R",0,"R",265311,"R",0,"R",0,"R",46365640,"R",133827061,"R",2654978,"R",0,"R",0,"R",0,"R",2654978,"R",136482039,"R",43513898,"R",30001578,"R",723935,"R",135991,"R",4413799,"R",2545017,"R",15825203,"R",6695131,"R",10411317,"R",5116357,"R",8220610,"R",4388933,"R",12177433,"R",12178066,"R",2778478,"R",0,"R",0,"R",0,"R",0,"R",15173090,"R",4237476,"R",122637351,"R",55898961,"R",14950761,"R",7339727,"R",4864186,"R",703097,"R",38880619,1 ,"R",67777,"R",15423301,"R",1076653,"R",1034085,"R",14013788,"R",424905,"R",789729,"R",0,"R",3846235,"R",1545004,"R",20619661,"R",8442228,"R",0,"R",8442228,"R",12177433,1 ,"R",71622537,"R",69753496
155098,"R",3960073,"R",13685012,"R",0,"R",13685012,"R",17645085,"R",0,"R",368335,"R",690520,"R",1058855,"R",6783902,"R",0,"R",6783902,"R",7842757,"R",0,"R",6864823,"Z",0,"Z",0,"R",2937505,"R",9802328,"R",985634,"Z",0,"R",19507634,"R",5301317,"R",0,"R",25794585,"R",12109573,"R",0,"R",0,"R",17722252,"R",17906366,"R",-184114,"R",9986442,"R",0,"R",9802328,"R",3214592,"R",2146377,"R",676293,"R",0,"R",0,"R",0,"R",494160,"A",,"R",0,"A",,"R",1831292,"R",8362714,"R",0,"R",3799357,"R",3106370,"R",2453811,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9359538,"R",17722252,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17722252,"R",8899802,"R",4082737,"R",0,"R",0,"R",15946,"R",2304,"R",339640,"R",141553,"R",2442333,"R",1290524,"R",1728561,"R",767114,"R",1248640,"R",1007818,"R",107391,"A",,"A",,"A",,"A",,"R",2223626,"R",0,"R",17906366,"R",6391623,"R",1732839,"R",1158269,"R",988777,"R",263416,"R",7371442,2 ,"A",,"A",,"A",,"A",,"R",2453811,"R",110262,"R",0,"R",0,"R",26141,"R",0,"R",2590214,"R",724988,"R",616586,"R",1341574,"R",1248640,1 ,"R",4675285,"R",5268485
155104,"R",14076761,"R",27445620,"R",3649441,"R",31095061,"R",45171822,"R",0,"R",1468709,"R",991746,"R",2460455,"R",9361450,"R",0,"R",9361450,"R",11821905,"R",11821905,"R",20519550,"R",565090,"R",0,"R",443372,"R",21528012,"R",1450064,"R",9050343,"R",38526512,"R",9102419,"R",1786377,"R",59915715,"R",29233654,"R",0,"R",0,"R",24869384,"R",23194131,"R",1675253,"R",27553795,"R",-7701036,"R",21528012,"R",2335031,"R",1771216,"R",279019,"R",172205,"R",0,"R",172205,"R",1491552,"A",,"R",0,"A",,"R",272404,"R",6321427,"R",0,"R",3775727,"R",11138232,"R",3591052,"R",0,"R",0,"R",0,"R",42946,"R",0,"R",18547957,"R",24869384,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24869384,"R",8121017,"R",4468299,"R",0,"R",0,"R",123342,"R",41927,"R",1313464,"R",643497,"R",5108311,"R",2489854,"R",3897384,"R",1300523,"R",150457,"R",4424178,"R",471886,"A",,"A",,"A",,"A",,"R",55978,"R",0,"R",23194131,"R",9415986,"R",2425337,"R",3283122,"R",2171078,"R",238267,"R",5660341,1 ,"R",1014282,"R",150122,"R",13636,"R",5293,"R",3545383,"R",45669,"R",0,"R",0,"R",0,"R",731990,"R",4323042,"R",2253196,"R",1919389,"R",4172585,"R",150457,1 ,"R",5990206,"R",6023211
155140,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21912330,"R",21912330,"R",0,"R",0,"R",0,"R",0,"R",305803,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",305803,"R",15964764,"R",0,"R",0,"R",3884318,"R",0,"R",1757445,"R",0,"R",0,"R",0,"R",21606527,"R",21912330,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21912330,"R",5141949,"R",3616012,"R",0,"R",0,"R",0,"R",0,"R",2844431,"R",1353490,"R",6172143,"R",3375922,"R",3227916,"R",2151103,"R",3537265,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",988626,"R",0,"R",21912330,"R",10496527,"R",3521749,"R",1206166,"R",0,"R",0,"R",6687888,2 ,"A",,"A",,"A",,"A",,"R",2402787,"R",16570,"R",0,"R",0,"R",425567,"R",1331878,"R",4176802,"R",639537,"R",0,"R",639537,"R",3537265,2 ,"A",,"A",
155186,"R",2464093,"R",13867635,"R",222719,"R",14090354,"R",16554447,"R",42011,"R",475071,"R",1274834,"R",1749905,"R",1068212,"R",818325,"R",1886537,"R",3636442,"R",9158,"R",12359865,"R",0,"R",4121,"R",586872,"R",12950858,"R",620320,"R",0,"R",21978836,"R",3676076,"R",34155,"R",26309387,"R",12441752,"R",0,"R",0,"R",22460832,"R",21855190,"R",605642,"R",12345216,"R",0,"R",12950858,"R",1545131,"R",4921480,"R",2221268,"R",0,"R",0,"R",0,"R",3382045,"A",,"R",0,"A",,"R",1010614,"R",13080538,"R",0,"R",3984114,"R",1705329,"R",3664254,"R",0,"R",0,"R",21445,"R",5152,"R",0,"R",9380294,"R",22460832,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22460832,"R",6057153,"R",4603874,"R",61988,"R",56264,"R",275202,"R",214624,"R",2123207,"R",367200,"R",3610688,"R",1882936,"R",3610688,"R",1124483,"R",3664254,"R",1804996,"R",97593,"A",,"A",,"A",,"A",,"R",647014,"R",0,"R",21855190,"R",8346974,"R",1563208,"R",1091563,"R",861245,"R",60488,"R",9931712,2 ,"A",,"A",,"A",,"A",,"R",3619504,"R",44750,"R",0,"R",0,"R",0,"R",3004210,"R",6668464,"R",3004210,"R",0,"R",3004210,"R",3664254,1 ,"R",2061740,"R",2246029
155195,"R",23943587,"R",30654928,"R",2616810,"R",33271738,"R",57215325,"R",512563,"R",1360480,"R",4741684,"R",6102164,"R",15763859,"R",1700669,"R",17464528,"R",23566692,"R",0,"R",19065466,"R",2004344,"R",0,"R",13091386,"R",34161196,"R",195688,"R",2911443,"R",49787976,"R",18470438,"R",0,"R",71365545,"R",40710617,"R",0,"R",0,"R",50059263,"R",54230414,"R",-4171151,"R",38332347,"R",0,"R",34161196,"R",6899396,"R",1027868,"R",162941,"R",130316,"R",108750,"R",21566,"R",5847907,"A",,"R",0,"A",,"R",299234,"R",14367662,"R",0,"R",11454319,"R",14006127,"R",6306947,"R",0,"R",0,"R",789500,"R",20892,"R",0,"R",32577785,"R",46945447,"R",0,"R",263483,"R",0,"R",2850333,"R",3113816,"R",50059263,"R",21454602,"R",11203881,"R",0,"R",0,"R",2830051,"R",1118725,"R",3784672,"R",1546052,"R",7155210,"R",3177698,"R",6421432,"R",2072509,"R",3183815,"R",4718373,"R",277188,"A",,"A",,"A",,"A",,"R",4682259,"R",1546859,"R",54230414,"R",20942912,"R",4819409,"R",8392633,"R",3271241,"R",466014,"R",16338205,1 ,"R",391006,"R",391006,"R",0,"R",0,"R",6131372,"R",175575,"R",14850,"R",0,"R",0,"R",135664,"R",6457461,"R",3273646,"R",0,"R",3273646,"R",3183815,1 ,"R",15047462,"R",15095593
155201,"R",4652518,"R",10831282,"R",767988,"R",11599270,"R",16251788,"R",0,"R",1262232,"R",1205777,"R",2468009,"R",5485000,"R",344019,"R",5829019,"R",8297028,"R",0,"R",5158782,"R",0,"R",0,"R",2795978,"R",7954760,"R",54729,"R",0,"R",16957385,"R",1034690,"R",0,"R",18046804,"R",7927925,"R",0,"R",712403,"R",15706370,"R",14683184,"R",1023186,"R",6931573,"R",1,"R",7954760,"R",1413248,"R",627079,"R",525769,"R",0,"R",0,"R",0,"R",1055290,"A",,"R",0,"A",,"R",1429133,"R",5050519,"R",0,"R",1988188,"R",5964984,"R",1919002,"R",0,"R",0,"R",272160,"R",-214483,"R",726000,"R",10655851,"R",15706370,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15706370,"R",3772668,"R",2093473,"R",0,"R",0,"R",228250,"R",0,"R",1182108,"R",851071,"R",1806859,"R",1055226,"R",2632087,"R",804963,"R",163414,"R",1636144,"R",54239,"A",,"A",,"A",,"A",,"R",3261654,"R",271742,"R",14683184,"R",5130714,"R",1129668,"R",1249265,"R",644759,"R",23502,"R",6505276,2 ,"A",,"A",,"A",,"A",,"R",1919002,"R",583488,"R",527769,"R",0,"Z",0,"R",0,"R",3030259,"R",1090251,"R",1776594,"R",2866845,"R",163414,2 ,"A",,"A",
155210,"R",124767383,"R",129061667,"R",15894059,"R",144955726,"R",269723109,"R",667650,"R",5161672,"R",11723201,"R",16884873,"R",30459933,"R",3187029,"R",33646962,"R",50531835,"R",76765,"R",99544027,"R",21724395,"R",0,"R",98513737,"R",219782159,"R",39368955,"R",0,"R",197069061,"R",32298211,"R",0,"R",268736227,"R",134896770,"R",0,"R",0,"R",192460178,"R",180685030,"R",11775148,"R",208007010,"R",1,"R",219782159,"R",35008627,"R",0,"R",477169,"R",2012100,"R",79560,"R",1932540,"R",10310780,"A",,"R",0,"A",,"R",5684940,"R",53493616,"R",0,"R",32474846,"R",90508563,"R",15423719,"R",0,"R",0,"R",0,"R",238723,"R",222161,"R",138868012,"R",192361628,"R",0,"R",0,"R",0,"R",98550,"R",98550,"R",192460178,"R",76127545,"R",41146959,"R",0,"R",0,"R",987334,"R",576925,"R",28251078,"R",13457194,"R",18243348,"R",9484814,"R",32773589,"R",12061589,"R",8340122,"R",15089609,"R",4126564,"A",,"A",,"A",,"A",,"R",872405,"R",0,"R",180685030,"R",80854045,"R",38804469,"R",11485045,"R",9011253,"R",956009,"R",39574209,1 ,"R",735289,"R",780004,"R",76765,"R",121480,"R",12544004,"R",336358,"R",0,"R",0,"R",0,"R",0,"R",12880362,"R",4540240,"R",0,"R",4540240,"R",8340122,1 ,"R",19083859,"R",20224749
155292,"R",31410713,"R",56896215,"R",2227682,"R",59123897,"R",90534610,"Z",0,"R",2614468,"R",13226462,"R",15840930,"R",28520000,"R",3433634,"R",31953634,"R",47794564,"Z",0,"R",26614429,"R",128881,"Z",0,"R",15996736,"R",42740046,"R",1105094,"R",26357356,"R",58009001,"R",21633535,"R",993707,"R",108098693,"R",49103677,"Z",0,"Z",0,"R",72794081,"R",70484324,"R",2309757,"R",40430289,"R",0,"R",42740046,"R",10936395,"R",1422738,"R",680953,"R",393607,"R",0,"R",393607,"R",2552099,"A",,"R",0,"A",,"R",1472695,"R",17458487,"R",0,"R",11395274,"R",34860518,"R",10296585,"R",0,"R",0,"R",0,"R",-1216783,"R",0,"R",55335594,"R",72794081,"R",0,"R",0,"R",0,"R",0,"R",0,"R",72794081,"R",26851281,"R",22267463,"R",144870,"R",96937,"R",0,"R",0,"R",1379526,"R",896400,"R",6740719,"R",4449195,"R",12358692,"R",3961887,"R",1623570,"R",2441395,"R",287252,"A",,"A",,"A",,"A",,"R",18944271,"R",1898436,"R",70484324,"R",33857570,"R",6159711,"R",3232253,"R",4260400,"R",1216783,"R",21757607,2 ,"A",,"A",,"A",,"A",,"R",8549258,"R",290409,"R",0,"R",0,"R",286858,"R",3127449,"R",12253974,"R",9020966,"R",1609438,"R",10630404,"R",1623570,1 ,"R",707794,"R",701580
155317,"R",409945949,"R",1144625928,"R",748359439,"R",1892985367,"R",2302931316,"R",13545475,"R",29546371,"R",190256813,"R",219803184,"R",762454452,"R",165046995,"R",927501447,"R",1147304631,"R",12100403,"R",828779659,"R",140452216,"R",60450182,"R",127389700,"R",1157071757,"R",40093799,"R",134196600,"R",1682798155,"R",337583634,"R",137597678,"R",2332269866,"R",988369208,"R",6327173,"R",0,"R",1287225586,"R",1191336641,"R",95888945,"R",1061182812,"R",0,"R",1157071757,"R",304317762,"R",149404143,"R",47094151,"R",78917523,"R",0,"R",78917523,"R",180975398,"R",0,"R",104672253,"R",0,"R",1706576,"R",867087806,"R",0,"R",237044872,"R",11306000,"R",17885744,"R",0,"R",0,"R",59351062,"R",3411376,"R",8278455,"R",337277509,"R",1204365315,"R",12539597,"R",70094397,"R",226277,"R",0,"R",82860271,"R",1287225586,"R",435719833,"R",283412178,"R",302315311,"R",135497278,"R",56241621,"R",20539666,"R",81542228,"R",40352145,"R",39381274,"R",20169444,"R",68660021,"R",37083210,"R",18760038,"R",180379934,"R",53541127,"R",0,"R",0,"R",0,"R",0,"R",8336381,"R",564734,"R",1191336641,"R",591159782,"R",125485430,"R",71765052,"R",84107598,"R",17487066,"R",301331713,1 ,"R",4400864,"R",84528551,"R",12100403,"R",8179870,"R",17885744,"R",5562746,"R",6204665,"R",0,"R",0,"R",20303181,"R",49956336,"R",31196298,"R",0,"R",31196298,"R",18760038,1 ,"R",1523065426,"R",1496474947
155399,"R",348366330,"R",1055311483,"R",58819235,"R",1114130718,"R",1462497048,"R",14956356,"R",20902847,"R",140149903,"R",161052750,"R",524909250,"R",86459153,"R",611368403,"R",772421153,"R",5634565,"R",589352513,"R",48890370,"R",18759124,"R",42395679,"R",699397686,"R",46599533,"R",52443978,"R",1048285546,"R",255162040,"R",220773704,"R",1623264801,"R",580871313,"R",12917995,"R",0,"R",835060542,"R",777333343,"R",57727199,"R",648113718,"R",-6443231,"R",699397686,"R",227868077,"R",96879187,"R",5015496,"R",52812089,"R",0,"R",52812089,"R",134332162,"R",0,"R",47471560,"R",0,"R",16012356,"R",580390927,"R",0,"R",161046577,"R",5653000,"R",25857105,"R",0,"R",0,"R",0,"R",1541978,"R",7633290,"R",201731950,"R",782122877,"R",8671000,"R",44005045,"R",261620,"R",0,"R",52937665,"R",835060542,"R",240625172,"R",147965601,"R",173273750,"R",81728396,"R",85843501,"R",43425403,"R",56172784,"R",27261832,"R",39463782,"R",16529023,"R",41612653,"R",19989123,"R",33566815,"R",103497280,"R",44388974,"R",0,"R",0,"R",0,"R",0,"R",3277606,"R",0,"R",777333343,"R",381288352,"R",76666301,"R",45538197,"R",46585984,"R",16555002,"R",210699507,1 ,"R",6180924,"R",82688749,"R",5634565,"R",10614981,"R",19063667,"R",3469637,"R",2917872,"R",0,"R",1905197,"R",46263371,"R",73619744,"R",40052929,"R",0,"R",40052929,"R",33566815,1 ,"R",488936000,"R",475617159
155423,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1948019,"R",2205,"R",23182,"R",0,"R",0,"R",0,"A",,"A",,"R",104377,"A",,"R",55012,"R",2132795,"Z",0,"R",6248963,"Z",0,"R",4412014,"R",220306,"Z",0,"R",125064,"R",39949,"R",537091,"R",11583387,"R",13716182,"A",,"A",,"A",,"A",,"R",47000,"R",13763182,"R",8710066,"R",3819110,"R",207,"Z",0,"R",207,"Z",0,"R",1398795,"R",580216,"R",1253889,"R",629187,"R",386563,"R",141226,"R",541431,"A",,"A",,"A",,"A",,"A",,"A",,"R",1274900,"R",350905,"R",13566058,"R",5520644,"R",1701208,"R",2069781,"R",1310709,"R",0,"R",2963716,2 ,"A",,"A",,"A",,"A",,"R",1648635,"R",16781,"R",0,"R",0,"R",112491,"R",0,"R",1777907,"R",1236476,"R",0,"R",1236476,"R",541431,-2 ,"A",,"A",
155450,"R",4896343,"R",11719818,"R",207351,"R",11927169,"R",16823512,"R",633520,"R",0,"R",1151812,"R",1151812,"R",762372,"R",0,"R",762372,"R",1914184,"R",633520,"R",10957446,"R",0,"R",0,"R",3951882,"R",14909328,"R",13454444,"Z",0,"R",5947381,"R",1590758,"R",443654,"R",21436237,"R",10508398,"R",0,"R",0,"R",13442144,"R",13254257,"R",187887,"R",14742926,"R",-21485,"R",14909328,"R",1310681,"R",671145,"R",675526,"R",0,"R",0,"R",0,"R",507612,"A",,"R",0,"A",,"R",120081,"R",3285045,"R",0,"R",2742124,"R",5233995,"R",1920612,"R",0,"R",0,"R",250333,"R",10035,"R",0,"R",10157099,"R",13442144,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13442144,"R",4551369,"R",3086407,"R",0,"R",0,"R",0,"R",0,"R",658170,"R",441292,"R",1462200,"R",858707,"R",2883416,"R",1020903,"R",1086537,"R",507612,"R",80952,"A",,"A",,"A",,"A",,"R",2104953,"R",294046,"R",13254257,"R",5782307,"R",1615786,"R",1289093,"R",780643,"R",21487,"R",3764941,1 ,"R",633520,"R",633520,"R",633520,"R",633520,"R",1920612,"R",51613,"R",0,"R",0,"R",0,"R",2505,"R",1974730,"R",888193,"R",0,"R",888193,"R",1086537,1 ,"R",601772,"R",605845
