UNITID,XF2A01,F2A01,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A14,F2A14,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2A19,F2A19,XF2A20,F2A20,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D172,F2D172,XF2D173,F2D173,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E013,F2E013,XF2E014,F2E014,XF2E015,F2E015,XF2E016,F2E016,XF2E017,F2E017,XF2E021,F2E021,XF2E022,F2E022,XF2E023,F2E023,XF2E024,F2E024,XF2E025,F2E025,XF2E026,F2E026,XF2E027,F2E027,XF2E031,F2E031,XF2E032,F2E032,XF2E033,F2E033,XF2E034,F2E034,XF2E035,F2E035,XF2E036,F2E036,XF2E037,F2E037,XF2E041,F2E041,XF2E042,F2E042,XF2E043,F2E043,XF2E044,F2E044,XF2E045,F2E045,XF2E046,F2E046,XF2E047,F2E047,XF2E051,F2E051,XF2E052,F2E052,XF2E053,F2E053,XF2E054,F2E054,XF2E055,F2E055,XF2E056,F2E056,XF2E057,F2E057,XF2E061,F2E061,XF2E062,F2E062,XF2E063,F2E063,XF2E064,F2E064,XF2E065,F2E065,XF2E066,F2E066,XF2E067,F2E067,XF2E071,F2E071,XF2E072,F2E072,XF2E073,F2E073,XF2E074,F2E074,XF2E075,F2E075,XF2E076,F2E076,XF2E077,F2E077,XF2E081,F2E081,XF2E082,F2E082,XF2E083,F2E083,XF2E084,F2E084,XF2E085,F2E085,XF2E086,F2E086,XF2E087,F2E087,XF2E091,F2E091,XF2E092,F2E092,XF2E093,F2E093,XF2E094,F2E094,XF2E095,F2E095,XF2E096,F2E096,XF2E097,F2E097,XF2E101,F2E101,XF2E102,F2E102,XF2E103,F2E103,XF2E104,F2E104,XF2E105,F2E105,XF2E106,F2E106,XF2E107,F2E107,XF2E111,F2E111,XF2E112,F2E112,XF2E113,F2E113,XF2E114,F2E114,XF2E115,F2E115,XF2E116,F2E116,XF2E117,F2E117,XF2E121,F2E121,XF2E122,F2E122,XF2E123,F2E123,XF2E124,F2E124,XF2E125,F2E125,XF2E126,F2E126,XF2E127,F2E127,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,XF2H01,F2H01,XF2H02,F2H02,F2FHA   
242626,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",19308586,"R",16165343,"A",,"A",,"A",,"A",,"A",,"R",13463247,"R",768287,"R",522116,"R",0,"R",1013833,"R",0,"R",15767483,"R",1651953,"R",0,"R",17460640,"R",17460640,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",285165,"R",285165,"Z",0,"Z",0,"R",1000710,"R",1000710,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",9329,"R",9329,"R",0,"R",0,"R",9329,"R",9329,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",552742,"R",552742,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",19308586,"R",19308586,"Z",0,"Z",0,"Z",0,"R",0,"R",19308586,"R",0,"R",0,"R",9964898,"R",6415053,"R",892017,"R",1348791,"R",150166,"R",3836,"R",1155035,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1833715,"R",749821,"R",156138,"R",199191,"R",229778,"R",373642,"R",125145,"R",1714186,"R",840249,"R",175616,"R",172641,"R",54747,"R",1039,"R",469894,"R",2345966,"R",874251,"R",303226,"R",190336,"R",158875,"R",932,"R",818346,"R",306578,"R",26191,"R",4459,"R",42671,"R",109,"R",28,"R",233120,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1271137,"R",205829,"R",-1953630,"R",71687,"R",46338,"R",358639,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16165343,"R",10176702,"R",1737285,"R",0,"R",665362,"R",425815,"R",3160179,"R",0,"R",0, 1
242635,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",21172807,"R",17621002,"A",,"A",,"A",,"A",,"A",,"R",14110603,"R",876486,"R",532769,"R",0,"R",765645,"R",0,"R",16285503,"R",1452404,"R",0,"R",18424077,"R",18424077,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",973447,"R",973447,"Z",0,"Z",0,"R",1271892,"R",1271892,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",36089,"R",36089,"R",0,"R",0,"R",36089,"R",36089,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",467302,"R",467302,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",21172807,"R",21172807,"Z",0,"Z",0,"Z",0,"R",0,"R",21172807,"R",0,"R",0,"R",12113584,"R",7753904,"R",1105924,"R",1639624,"R",199778,"R",67448,"R",1346906,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1309736,"R",704448,"R",133776,"R",142273,"R",237931,"R",12258,"R",79050,"R",1703277,"R",913973,"R",176248,"R",171542,"R",30845,"R",17378,"R",393291,"R",2346119,"R",1007402,"R",390630,"R",190349,"R",223413,"R",16344,"R",517981,"R",148286,"R",50496,"R",11772,"R",20639,"Z",0,"R",1480,"R",63899,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1499139,"R",245561,"R",-2164427,"R",83450,"R",15681,"R",320596,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17621002,"R",11929362,"R",2063911,"R",0,"R",775417,"R",130589,"R",2721723,"R",0,"R",0, 1
242644,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",13135313,"R",10625867,"A",,"A",,"A",,"A",,"A",,"R",7339662,"R",489653,"R",313564,"Z",0,"R",507819,"Z",0,"R",8650698,"R",852410,"Z",0,"R",9567548,"R",9567548,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",1784149,"R",1784149,"Z",0,"Z",0,"R",1700487,"R",1700487,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",48996,"R",48996,"R",0,"R",0,"R",48996,"R",48996,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",34133,"R",34133,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",13135313,"R",13135313,"Z",0,"Z",0,"Z",0,"R",0,"R",13135313,"R",0,"R",0,"R",7493326,"R",3879879,"R",538279,"R",1014253,"R",160609,"Z",0,"R",1900306,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",939545,"R",410396,"R",76022,"R",102060,"R",215289,"Z",0,"R",135778,"R",894508,"R",459860,"R",90662,"R",90089,"R",14084,"Z",0,"R",239813,"R",1247390,"R",481202,"R",169420,"R",101205,"R",55759,"Z",0,"R",439804,"R",51098,"Z",0,"Z",0,"R",7112,"Z",0,"Z",0,"R",43986,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",751370,"R",118641,"R",-1314719,"R",57879,"Z",0,"R",386829,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10625867,"R",5982707,"R",993024,"R",0,"R",503620,"R",0,"R",3146516,"R",0,"R",0, 1
242653,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",42582718,"R",37754163,"A",,"A",,"A",,"A",,"A",,"R",16721087,"R",1093968,"R",1273425,"Z",0,"R",1459271,"Z",0,"R",20547751,"R",2541481,"Z",0,"R",40769619,"R",40769619,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",112071,"R",112071,"Z",0,"Z",0,"R",626763,"R",626763,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",167743,"R",167743,"R",0,"R",0,"R",167743,"R",167743,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",2000,"R",2000,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",904522,"R",904522,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",42582718,"R",42582718,"Z",0,"Z",0,"Z",0,"R",0,"R",42582718,"R",0,"R",0,"R",24863431,"R",17707126,"R",2532107,"R",3365369,"R",310455,"R",11173,"R",937201,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4368997,"R",2033126,"R",371583,"R",474591,"R",668610,"R",153487,"R",667600,"R",3480298,"R",1940060,"R",359210,"R",350512,"R",82674,"R",4137,"R",743705,"R",4103771,"R",1661371,"R",555802,"R",332953,"R",208258,"R",1933,"R",1343454,"R",937666,"R",83226,"R",15112,"R",130508,"R",109787,"R",277389,"R",321644,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",3397115,"R",533414,"R",-4653933,"R",175478,"R",65938,"R",481988,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37754163,"R",26822024,"R",4367228,"R",0,"R",1555262,"R",514057,"R",4495592,"R",0,"R",0, 1
242662,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",25334732,"R",19465909,"A",,"A",,"A",,"A",,"A",,"R",17405184,"R",1040434,"R",645857,"Z",0,"R",1441260,"Z",0,"R",20532735,"R",2031762,"Z",0,"R",22656379,"R",22656379,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",807187,"R",807187,"Z",0,"Z",0,"R",963720,"R",963720,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",14363,"R",14363,"R",0,"R",0,"R",14363,"R",14363,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",893083,"R",893083,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",25334732,"R",25334732,"Z",0,"Z",0,"Z",0,"R",0,"R",25334732,"R",0,"R",0,"R",11643894,"R",7356172,"R",992869,"R",1576050,"R",273645,"R",3616,"R",1441542,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2785337,"R",1114271,"R",219091,"R",302562,"R",747538,"R",40319,"R",361556,"R",2137449,"R",942512,"R",167903,"R",215269,"R",162780,"R",968,"R",648017,"R",2252719,"R",840304,"R",299814,"R",182771,"R",109645,"R",756,"R",819429,"R",646510,"R",41298,"R",7995,"R",89984,"R",138,"R",50,"R",507045,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1473775,"R",228696,"R",-2366636,"R",161868,"R",5663,"R",496634,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19465909,"R",11768332,"R",1916368,"R",0,"R",1455614,"R",51372,"R",4274223,"R",0,"R",0, 1
242671,"R",136375478,"R",447067888,"R",152994652,"R",14911991,"R",277456864,"R",16616372,"R",1256592,"R",15359780,"R",294073236,"R",29252104,"R",216881857,"R",106859724,"A",,"R",23338292,"R",12655321,"R",388987298,"R",149042442,"R",239944856,"R",5040172,"R",7206801,"R",37502237,"R",-1341754,"R",-31637190,"R",297131763,"R",28578663,"R",294073236,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",170377,"R",170377,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",10523688,"R",10523688,"Z",0,"Z",0,"R",477331,"R",477331,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",219276,"R",159276,"R",0,"R",60000,"R",219276,"R",159276,"Z",0,"R",60000,"R",0,"Z",0,"Z",0,"Z",0,"R",115000,"R",115000,"Z",0,"Z",0,"R",-8506739,"R",-12619315,"R",4112576,"Z",0,"R",0,"Z",0,"R",4207868,"R",4207868,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",7206801,"R",3034225,"R",4112576,"R",60000,"Z",0,"R",0,"R",3034225,"R",4112576,"R",60000,"R",2132920,"R",977215,"R",141328,"R",288700,"R",3663,"Z",0,"R",722014,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3070805,"R",1061795,"R",172518,"R",333572,"R",107531,"Z",0,"R",1395389,"R",2194415,"R",1108070,"R",179218,"R",221006,"R",22464,"Z",0,"R",663657,"R",29254985,"R",6515917,"R",2979866,"R",2373559,"R",1359940,"R",17704,"R",16007999,"R",307349,"R",135078,"R",24401,"R",42778,"R",1664,"Z",0,"R",103428,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",1003645,"R",330278,"R",-3259615,"R",136541,"R",1563,"R",1787588,"R",541763,"R",0,"R",0,"R",0,"R",0,"R",0,"R",541763,"R",37502237,"R",10801720,"R",3827609,"R",0,"R",1631803,"R",19267,"R",21221838,"R",148733192,"R",136375478, 1
242680,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12961843,"R",11480277,"A",,"A",,"A",,"A",,"A",,"R",6828793,"R",473822,"R",269303,"Z",0,"R",269903,"Z",0,"R",7841821,"R",618043,"Z",0,"R",9881021,"R",9881021,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",334706,"R",334706,"Z",0,"Z",0,"R",244617,"R",244617,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",23454,"R",23454,"R",0,"R",0,"R",23454,"R",23454,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",278045,"R",278045,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",2200000,"R",2200000,"R",0,"R",0,"R",12961843,"R",12961843,"Z",0,"Z",0,"Z",0,"R",0,"R",12961843,"R",0,"R",0,"R",7620621,"R",3654833,"R",494661,"R",1031483,"R",80154,"R",27236,"R",2332254,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1092207,"R",394231,"R",77194,"R",118643,"R",196104,"R",250993,"R",55042,"R",1091268,"R",609325,"R",121163,"R",109905,"R",54771,"R",8794,"R",187310,"R",1650630,"R",680931,"R",214029,"R",133921,"R",221828,"R",8301,"R",391620,"R",25551,"Z",0,"Z",0,"R",3556,"Z",0,"Z",0,"R",21995,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",748545,"R",119310,"R",-1397508,"R",62167,"R",36569,"R",430917,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11480277,"R",6087865,"R",1026357,"R",0,"R",615024,"R",331893,"R",3419138,"R",0,"R",0, 1
242699,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9775033,"R",9513941,"A",,"A",,"A",,"A",,"A",,"R",7081651,"R",538028,"R",298078,"Z",0,"R",295860,"Z",0,"R",8213617,"R",609425,"Z",0,"R",9069647,"R",9069647,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",477202,"R",477202,"Z",0,"Z",0,"R",96928,"R",96928,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",19284,"R",19284,"R",0,"R",0,"R",19284,"R",19284,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",111972,"R",111972,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",9775033,"R",9775033,"Z",0,"Z",0,"Z",0,"R",0,"R",9775033,"R",0,"R",0,"R",5394119,"R",3758704,"R",521742,"R",730117,"R",116135,"Z",0,"R",267421,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",789978,"R",429148,"R",73366,"R",85813,"R",106788,"Z",0,"R",94863,"R",2040536,"R",545605,"R",104495,"R",205509,"R",355292,"R",622580,"R",207055,"R",1092533,"R",542478,"R",223237,"R",88641,"R",46191,"Z",0,"R",191986,"R",196775,"Z",0,"Z",0,"R",27388,"Z",0,"Z",0,"R",169387,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",749700,"R",122029,"R",-1137468,"R",75062,"R",69724,"R",120953,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9513941,"R",6025635,"R",1044869,"R",0,"R",699468,"R",692304,"R",1051665,"R",0,"R",0, 1
242705,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",26550232,"R",23446657,"A",,"A",,"A",,"A",,"A",,"R",14759015,"R",1493628,"R",648886,"Z",0,"R",1340265,"Z",0,"R",18241794,"R",1983011,"Z",0,"R",23135157,"R",23135157,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",732559,"R",732559,"Z",0,"Z",0,"R",1861146,"R",1861146,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",140955,"R",140955,"R",0,"R",0,"R",140955,"R",140955,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",65,"R",65,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",680350,"R",680350,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",26550232,"R",26550232,"Z",0,"Z",0,"Z",0,"R",0,"R",26550232,"R",0,"R",0,"R",15008390,"R",8657060,"R",1205276,"R",2031448,"R",802348,"R",864537,"R",1447721,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2675558,"R",1016642,"R",185257,"R",290638,"R",607436,"R",147864,"R",427721,"R",2115724,"R",892001,"R",165501,"R",213081,"R",195663,"R",185754,"R",463724,"R",2979008,"R",840484,"R",337492,"R",241697,"R",185885,"R",134010,"R",1239440,"R",667977,"R",54994,"R",7461,"R",92972,"R",67146,"R",40032,"R",405372,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1662096,"R",260795,"R",-2869836,"R",248809,"R",192465,"R",505671,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23446657,"R",13123277,"R",2161782,"R",0,"R",2107287,"R",1564662,"R",4489649,"R",0,"R",0, 1
242723,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10877591,"R",9282034,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",89144,"Z",0,"R",330854,"Z",0,"R",419998,"R",419998,"Z",0,"R",10270715,"R",10270715,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",287466,"R",287466,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",3108,"R",3108,"R",0,"R",0,"R",3108,"R",3108,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",90,"R",90,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",316212,"R",316212,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",10877591,"R",10877591,"Z",0,"Z",0,"Z",0,"R",0,"R",10877591,"R",0,"R",0,"R",4434839,"R",2573733,"R",358166,"R",600274,"R",44234,"R",65411,"R",793021,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2552213,"R",1078636,"R",195653,"R",277239,"R",628416,"R",71576,"R",300693,"R",856171,"R",400788,"R",75249,"R",86228,"R",45081,"R",37566,"R",211259,"R",1427384,"R",611087,"R",154820,"R",115809,"R",49330,"R",39840,"R",456498,"R",11427,"R",5537,"R",783,"R",1590,"R",1061,"Z",0,"R",2456,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",634085,"R",102136,"R",-1081140,"R",93083,"R",26688,"R",225148,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9282034,"R",5303866,"R",886807,"R",0,"R",861205,"R",241081,"R",1989075,"R",0,"R",0, 1
