UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
157289,"R",190511000,"R",891944000,"R",202641000,"R",1094585000,"R",1285096000,"R",7412000,"R",27830000,"R",144093000,"R",171923000,"R",252977000,"R",69958000,"R",322935000,"R",494858000,"R",49436000,"R",660316000,"R",83553000,"R",1633000,"R",2712000,"R",748214000,"R",64528000,"R",53514000,"R",1162233000,"R",419971000,"R",53537000,"R",1753783000,"R",861840000,"R",0,"R",0,"R",1109160000,"R",1080437000,"R",28723000,"R",719491000,"R",0,"R",748214000,"R",221626000,"R",66938000,"R",8613000,"R",12958000,"R",268000,"R",12690000,"R",86598000,"R",335065000,"R",9438000,"R",0,"R",61179000,"R",802415000,"R",0,"R",134508000,"R",0,"R",19595000,"R",20354000,"R",0,"R",35984000,"R",1500000,"R",5740000,"R",217681000,"R",1020096000,"R",21608000,"R",17000000,"R",0,"R",50456000,"R",89064000,"R",1109160000,"R",305101000,"R",214986000,"R",153890000,"R",81940000,"R",153595000,"R",78357000,"R",154395000,"R",67427000,"R",38585000,"R",16962000,"R",108516000,"R",50492000,"R",32278000,"R",134077000,"R",41877000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1080437000,"R",552041000,"R",141031000,"R",51404000,"R",48503000,"R",8900000,"R",278558000,2 ,"A",,"A",,"A",,"A",,"R",17947000,"R",1647000,"R",20354000,"R",0,"R",0,"R",84405000,"R",124353000,"R",89937000,"R",2138000,"R",92075000,"R",32278000,1 ,"R",738982000,"R",719001000
157304,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2924040,"R",2750250,"R",687807,"R",0,"R",0,"R",0,"R",0,"A",,"R",547167,"A",,"R",136526,"R",7045790,"R",0,"R",7484385,"R",0,"R",4708159,"R",1507501,"R",0,"R",1507167,"R",421163,"R",281508,"R",15909883,"R",22955673,"R",0,"R",0,"R",0,"R",10073,"R",10073,"R",22965746,"R",10804004,"R",5825379,"R",0,"R",0,"R",736118,"R",180503,"R",1841981,"R",771825,"R",3527297,"R",1693862,"R",2889374,"R",1503849,"R",2348052,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",1037979,"R",0,"R",23184805,"R",9975418,"R",4798039,"R",1895251,"R",1710211,"R",61758,"R",4744128,1 ,"R",1117973,"R",27337740,"R",2662106,"R",5005521,"R",854501,"R",175546,"R",837524,"R",0,"R",480480,"R",4997106,"R",7345157,"R",4997105,"R",0,"R",4997105,"R",2348052,2 ,"A",,"A",
157331,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3123130,"R",2261392,"R",301237,"R",0,"R",0,"R",0,"R",0,"A",,"R",97435,"A",,"R",108829,"R",5892023,"R",0,"R",5984314,"R",0,"R",8117537,"R",2130196,"R",0,"R",57349,"R",69953,"R",221883,"R",16581232,"R",22473255,"R",0,"R",0,"R",0,"R",9277,"R",9277,"R",22482532,"R",11499975,"R",6409694,"R",0,"R",0,"R",67268,"R",44710,"R",1404910,"R",638358,"R",2788104,"R",1616973,"R",3174645,"R",1493448,"R",3698042,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",1213826,"R",0,"R",23846770,"R",10203183,"R",4428849,"R",2233320,"R",1643647,"R",98907,"R",5238864,1 ,"R",1066200,"R",29433537,"R",2768431,"R",5137553,"R",1736395,"R",108020,"R",1544670,"R",0,"R",308957,"R",7700277,"R",11398319,"R",7700277,"R",0,"R",7700277,"R",3698042,2 ,"A",,"A",
157386,"R",44226144,"R",253594518,"R",19093908,"R",272688426,"R",316914570,"R",56508243,"R",6850148,"R",16280095,"R",23130243,"R",95625163,"R",268118164,"R",363743327,"R",386873570,"R",13675513,"R",149064439,"R",12250131,"R",11481276,"R",-199922116,"R",-27126270,"R",23668388,"R",0,"R",322348773,"R",59467795,"R",32295756,"R",437780712,"R",184186194,"Z",0,"Z",0,"R",164040281,"R",167103453,"R",-3063172,"R",-24063098,"R",0,"R",-27126270,"R",37618769,"R",12236212,"R",1240187,"R",582178,"R",0,"R",582178,"R",18911700,"R",0,"R",2370472,"R",0,"R",5083047,"R",78042565,"R",0,"R",42035591,"R",0,"R",14239613,"R",10426832,"R",0,"R",0,"R",190117,"R",0,"R",66892153,"R",144934718,"R",19105563,"R",0,"R",0,"R",0,"R",19105563,"R",164040281,"R",58111221,"R",27847502,"R",4333151,"R",1251177,"R",9305902,"R",3493639,"R",16797959,"R",5436681,"R",23274523,"R",8417145,"R",21675432,"R",8432125,"R",13253622,"R",20306468,"R",1274644,"R",0,"R",0,"R",0,"R",0,"R",45175,"R",0,"R",167103453,"R",56152913,"R",35139062,"R",20041788,"R",10578038,"R",3367977,"R",41823675,1 ,"R",23638906,"R",264430175,"R",10013990,"R",56508243,"R",14239613,"R",510945,"R",10426831,"R",0,"R",504432,"R",21975944,"R",47657765,"R",33392647,"R",1011496,"R",34404143,"R",13253622,1 ,"R",31483709,"R",35588649
157401,"R",103706220,"R",250242436,"R",79651477,"R",329893913,"R",433600133,"R",56508116,"R",4637760,"R",21434798,"R",26072558,"R",77636449,"R",313143757,"R",390780206,"R",416852764,"R",7034713,"R",173041810,"R",13257401,"R",21973233,"R",-142051672,"R",66220772,"R",26739786,"R",0,"R",341536804,"R",46327258,"R",36057601,"R",450661449,"R",200419013,"R",0,"R",0,"R",213331244,"R",203869902,"R",9461342,"R",56759430,"R",0,"R",66220772,"R",72053962,"R",4993405,"R",1395807,"R",397901,"R",0,"R",397901,"R",32473936,"R",0,"R",4936631,"R",0,"R",2369671,"R",118621313,"R",0,"R",46824500,"R",0,"R",12149103,"R",8164321,"R",445649,"R",1220027,"R",3288456,"R",658385,"R",72750441,"R",191371754,"R",21144514,"R",69635,"R",589517,"R",155824,"R",21959490,"R",213331244,"R",84131636,"R",40996327,"R",3054896,"R",930967,"R",9736690,"R",3703083,"R",13696122,"R",4345500,"R",21818234,"R",7016482,"R",23153526,"R",11952924,"R",12080749,"R",31308241,"R",5363897,"R",0,"R",0,"R",0,"R",0,"R",4889808,"R",4232967,"R",203869902,"R",78542147,"R",54601147,"R",19140941,"R",11457575,"R",1762317,"R",38365775,1 ,"R",21989968,"R",312777307,"R",7034713,"R",53780782,"R",11408798,"R",1053813,"R",8008484,"R",0,"R",830189,"R",42051605,"R",63352889,"R",50615861,"R",656279,"R",51272140,"R",12080749,1 ,"R",65466777,"R",78108484
157438,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4846271,"R",3390596,"R",947368,"R",0,"R",0,"R",0,"R",0,"A",,"R",396067,"A",,"R",281353,"R",9861655,"R",0,"R",5971536,"R",0,"R",6636941,"R",1687184,"R",0,"R",695690,"R",67907,"R",328139,"R",15387397,"R",25249052,"R",0,"R",0,"R",0,"R",10897,"R",10897,"R",25259949,"R",12093046,"R",7233847,"R",0,"R",0,"R",89014,"R",7349,"R",2689106,"R",1497323,"R",4647177,"R",2251142,"R",2842146,"R",1387630,"R",2802288,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",1913592,"R",0,"R",27076369,"R",12377291,"R",5117363,"R",2661644,"R",2135885,"R",10336,"R",4773850,1 ,"R",1014963,"R",32100524,"R",2821697,"R",5178607,"R",1349329,"R",197289,"R",1058276,"R",0,"R",197394,"R",6457517,"R",9259805,"R",6457517,"R",0,"R",6457517,"R",2802288,2 ,"A",,"A",
157447,"R",109159000,"R",355657000,"R",44466000,"R",400123000,"R",509282000,"R",44078000,"R",7424000,"R",31496000,"R",38920000,"R",112491000,"R",290390000,"R",402881000,"R",441801000,"R",6045000,"R",253064000,"R",5491000,"R",7616000,"R",-160657000,"R",105514000,"R",47571000,"R",0,"R",452166000,"R",86548000,"R",53764000,"R",640049000,"R",274785000,"R",4206000,"R",0,"R",253334000,"R",238134000,"R",15200000,"R",90314000,"R",0,"R",105514000,"R",103311000,"R",3302000,"R",3112000,"R",2783000,"R",16000,"R",2767000,"R",15697000,"R",0,"R",4969000,"R",0,"R",7865000,"R",141039000,"R",0,"R",46353000,"R",0,"R",15695000,"R",10262000,"R",11000,"R",170000,"R",2188000,"R",24000,"R",74703000,"R",215742000,"R",36864000,"R",728000,"R",0,"R",0,"R",37592000,"R",253334000,"R",85997000,"R",49197000,"R",1689000,"R",787000,"R",16221000,"R",4683000,"R",31710000,"R",12861000,"R",34723000,"R",10925000,"R",40554000,"R",13485000,"R",12697000,"R",13983000,"R",1664000,"R",0,"R",0,"R",0,"R",0,"R",560000,"R",0,"R",238134000,"R",93602000,"R",54087000,"R",19994000,"R",20371000,"R",4345000,"R",45735000,1 ,"R",30301000,"R",275585000,"R",4483000,"R",40433000,"R",15617000,"R",481000,"R",10332000,"R",0,"R",157000,"R",26890000,"R",53477000,"R",39133000,"R",1647000,"R",40780000,"R",12697000,1 ,"R",89609000,"R",100219000
157483,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6511961,"R",2475758,"R",329669,"R",0,"R",0,"R",0,"R",0,"A",,"R",352885,"A",,"R",747171,"R",10417444,"R",0,"R",8535723,"R",0,"R",9282714,"R",2865591,"R",0,"R",33320,"R",5939,"R",449909,"R",21173196,"R",31590640,"R",0,"R",0,"R",0,"R",5939,"R",5939,"R",31596579,"R",16915895,"R",9203305,"R",0,"R",0,"R",812474,"R",465591,"R",1610425,"R",755480,"R",4026065,"R",2086932,"R",3588008,"R",1508618,"R",4228511,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",1723749,"R",0,"R",32905127,"R",14019926,"R",5865155,"R",3729287,"R",2043201,"R",237319,"R",7010239,1 ,"R",950254,"R",26267784,"R",2652960,"R",4614078,"R",2277255,"R",209400,"R",1643151,"R",0,"R",98705,"R",9606605,"R",13835116,"R",9606605,"R",0,"R",9606605,"R",4228511,2 ,"A",,"A",
157553,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2045257,"R",1547447,"R",788834,"R",0,"R",0,"R",0,"R",0,"A",,"R",168763,"A",,"R",237348,"R",4787649,"R",0,"R",9021751,"R",0,"R",9874236,"R",3145749,"R",0,"R",239668,"R",88260,"R",228400,"R",22598064,"R",27385713,"R",0,"R",0,"R",0,"R",1588,"R",1588,"R",27387301,"R",12435273,"R",6584884,"R",0,"R",0,"R",1597872,"R",483873,"R",972048,"R",387020,"R",3551796,"R",1992149,"R",3728311,"R",1638860,"R",4686948,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",1113927,"R",0,"R",28086175,"R",11086786,"R",4780186,"R",2924495,"R",1911071,"R",6477,"R",7377160,1 ,"R",942053,"R",24646471,"R",2345467,"R",4352895,"R",2170305,"R",170532,"R",1979979,"R",0,"R",366132,"R",9470491,"R",14157439,"R",9470491,"R",0,"R",9470491,"R",4686948,2 ,"A",,"A",
157711,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4600273,"R",3592173,"R",382184,"R",0,"R",0,"R",0,"R",0,"A",,"R",220154,"A",,"R",191488,"R",8986272,"R",0,"R",8962822,"R",0,"R",14180419,"R",4103175,"R",0,"R",481286,"R",159027,"R",501607,"R",28388336,"R",37374608,"R",0,"R",0,"R",0,"R",14626,"R",14626,"R",37389234,"R",17682025,"R",10016403,"R",0,"R",0,"R",76598,"R",9454,"R",3738428,"R",1754748,"R",4816736,"R",2612473,"R",4418903,"R",1923685,"R",6387090,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",2058457,"R",0,"R",39178237,"R",16316763,"R",7177554,"R",3769208,"R",2525878,"R",81873,"R",9306961,1 ,"R",1557775,"R",38921375,"R",4004080,"R",7284338,"R",2960974,"R",246548,"R",2545780,"R",0,"R",633788,"R",14184879,"R",20571969,"R",14184879,"R",0,"R",14184879,"R",6387090,2 ,"A",,"A",
157739,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1719147,"R",3126207,"R",907845,"R",0,"R",0,"R",0,"R",0,"A",,"R",228217,"A",,"R",226672,"R",6208088,"R",0,"R",9223880,"R",0,"R",7980332,"R",1792462,"R",0,"R",183879,"R",147465,"R",178152,"R",19506170,"R",25714258,"R",0,"R",0,"R",0,"R",54436,"R",54436,"R",25768694,"R",13720233,"R",7531303,"R",0,"R",0,"R",243797,"R",120633,"R",2272095,"R",1223471,"R",3923126,"R",2369736,"R",3053681,"R",1450739,"R",3764338,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",736841,"R",0,"R",27714111,"R",12695882,"R",5296650,"R",2523899,"R",1427270,"R",75866,"R",5694544,1 ,"R",1002905,"R",25354113,"R",2517871,"R",4566939,"R",1797166,"R",117020,"R",1116609,"R",0,"R",733543,"R",7494453,"R",11258791,"R",7494453,"R",0,"R",7494453,"R",3764338,2 ,"A",,"A",
