UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02   
209409,"R",14356926,"R",15752815,"R",0,"R",33435153,"R",17374557,"R",1905485,"R",1645736,"R",14414860,"R",13422978,"R",991882,"R",16060596,"R",3330553,"R",20180133,"R",2642008,"R",898871,"Z",0,"R",27051565,"R",11298750,"R",16236090,"R",14592293,"R",0,"R",1643797,"R",14416799,"R",0,"R",16060596,"R",1115569,"R",679841,"R",158894,"R",0,"R",398351,"R",4633258,"R",6985913,"R",5445200,"R",0,"R",5445200,"R",8050498,"R",8050498,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1707234,"R",1707234,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2490576,"R",1582695,"R",280450,"R",627431,"R",2490576,"R",1582695,"R",280450,"R",627431,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1400620,"R",722923,"R",677697,"R",0,"R",0,"R",0,"R",1712111,"R",1712111,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",875051,"R",860593,"R",14231,"R",227,"R",16236090,"R",14636054,"R",972378,"R",627658,"R",0,"R",866541,"R",-866541,"Z",0,"R",16236090,"R",15502595,"R",105837,"R",627658,"R",3920710,"R",2611633,"R",0,"R",0,"R",0,"R",0,"R",1761800,"R",1080698,"R",3894912,"R",1476425,"R",4021718,"R",1290302,"R",993153,"R",221281,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14592293,"R",6680339,"R",1520928,"R",1023229,"R",908242,"R",496037,"R",3963518, 1,"R",12112272,"R",13500732
209533,"R",0,"R",9956542,"R",0,"R",11407980,"R",2435018,"R",1155733,"R",162031,"R",8810931,"R",0,"R",8810931,"R",8972962,"R",557197,"R",12390649,"R",1794462,"R",325559,"Z",0,"R",15067867,"R",5111325,"R",5158788,"R",5844437,"R",0,"R",-685649,"R",9658611,"R",0,"R",8972962,"R",298031,"R",12342,"R",62438,"R",0,"R",143713,"R",1871477,"R",2388001,"R",2388001,"R",0,"R",2388001,"R",3554969,"R",3554969,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",310373,"R",310373,"R",0,"R",0,"R",65938,"R",65938,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",798352,"R",417745,"R",380607,"R",0,"R",711352,"R",417745,"R",293607,"R",0,"R",87000,"R",0,"R",87000,"R",0,"R",254545,"R",200000,"R",54545,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14126,"R",14126,"R",106629,"R",106629,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",53856,"R",53856,"R",0,"R",0,"R",5158788,"R",4723636,"R",435152,"R",0,"R",0,"R",691070,"R",-691070,"R",0,"R",5158788,"R",5414706,"R",-255918,"R",0,"R",2532104,"R",1384861,"Z",0,"Z",0,"Z",0,"Z",0,"R",303626,"R",194783,"R",1017446,"R",368185,"R",1490124,"R",692560,"R",95734,"R",10330,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",405403,"R",153884,"R",5844437,"R",2804603,"R",472797,"R",747116,"R",448104,"R",75640,"R",1296177, 1,"R",1930700,"R",1766444
209603,"R",13411121,"R",1413821,"R",0,"R",41262984,"R",6880671,"R",3900175,"R",17980978,"R",16401335,"R",12799301,"R",3602034,"R",34382313,"R",0,"R",1304702,"R",1169495,"R",0,"R",160000,"R",2634197,"R",1220376,"R",17254993,"R",17445103,"R",0,"R",-190110,"R",33186944,"R",1385479,"R",34382313,"R",676859,"R",110722,"R",152349,"R",0,"R",209550,"R",6427550,"R",7577030,"R",6635452,"R",0,"R",6635452,"R",9573933,"R",9573933,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",787581,"R",787581,"R",0,"R",0,"R",152349,"R",152349,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1370105,"R",681006,"R",687049,"R",2050,"R",1370105,"R",681006,"R",687049,"R",2050,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4090709,"R",2618536,"R",1472173,"R",0,"R",1123655,"R",1123655,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",156661,"R",156661,"R",0,"R",0,"R",17254993,"R",15093721,"R",2159222,"R",2050,"R",0,"R",1244757,"R",-1244757,"R",0,"R",17254993,"R",16338478,"R",914465,"R",2050,"R",6640972,"R",3309489,"Z",0,"R",0,"Z",0,"R",0,"R",2785805,"R",962863,"R",3976388,"R",1089678,"R",4041938,"R",2147725,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",17445103,"R",7509755,"R",1432615,"R",4007504,"R",251125,"R",314635,"R",3929469, 1,"R",14832281,"R",15812218
209612,"R",72049854,"R",149519307,"R",0,"R",270236473,"R",124985656,"R",94563708,"R",79982639,"R",65268178,"R",43284200,"R",21983978,"R",145250817,"R",13496319,"R",181031884,"R",24845789,"R",323362,"R",0,"R",219697354,"R",70178047,"R",129341446,"R",118095542,"R",29141,"R",11275045,"R",133975772,"R",0,"R",145250817,"R",2540239,"R",250168,"R",607989,"R",0,"R",1651704,"R",37464901,"R",42515001,"R",39366773,"R",0,"R",39366773,"R",95120407,"R",95120407,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2307406,"R",0,"R",2307406,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7723232,"R",2578782,"R",3631115,"R",1513335,"R",4942582,"R",649820,"R",2779427,"R",1513335,"R",2780650,"R",1928962,"R",851688,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6990688,"R",1545358,"R",3824300,"R",1621030,"R",3228856,"R",3228856,"R",13402275,"R",13402275,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",568582,"R",568582,"R",0,"R",0,"R",129341446,"R",116444260,"R",9762821,"R",3134365,"R",0,"R",5989433,"R",-5989433,"Z",0,"R",129341446,"R",122433693,"R",3773388,"R",3134365,"R",48156129,"R",27589285,"R",2517998,"R",916970,"R",154263,"R",82556,"R",25375277,"R",11323478,"R",14821082,"R",6592690,"R",15975340,"R",7495377,"R",11095453,"R",2373886,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",118095542,"R",56374242,"R",19896651,"R",3446029,"R",6158778,"R",4147700,"R",28072142, 1,"R",59169424,"R",65843128
209825,"R",207449000,"R",248898000,"R",0,"R",525894000,"R",116396000,"R",92333000,"R",205220000,"R",204278000,"R",93194000,"R",111084000,"R",409498000,"R",26228000,"R",254375000,"R",59370000,"R",2844000,"R",0,"R",342817000,"R",93919000,"R",191927000,"R",126618000,"R",0,"R",65309000,"R",344189000,"R",0,"R",409498000,"R",2622094,"R",447000,"R",0,"R",0,"R",4024000,"R",74937000,"R",82030094,"R",77349000,"R",2059000,"R",79408000,"R",97297000,"R",97297000,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",1138000,"R",1138000,"Z",0,"Z",0,"R",143000,"R",143000,"Z",0,"Z",0,"R",20000,"R",20000,"Z",0,"Z",0,"R",41862000,"R",4219000,"R",34842000,"R",2801000,"R",40914000,"R",3271000,"R",34842000,"R",2801000,"R",948000,"R",948000,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",21506000,"R",4521000,"R",16555000,"R",430000,"R",0,"R",0,"R",29961000,"R",29961000,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",191927000,"R",137299000,"R",51397000,"R",3231000,"R",0,"R",10274000,"R",-10274000,"Z",0,"R",191927000,"R",147573000,"R",41123000,"R",3231000,"R",51655000,"R",28250000,"R",789000,"R",372000,"R",0,"R",0,"R",4779000,"R",1060000,"R",26530000,"R",9074000,"R",23100000,"R",10492000,"R",19765000,"R",1206000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",126618000,"R",50454000,"R",17497000,"R",6408000,"R",8753000,"R",3348000,"R",40158000, 1,"R",152723000,"R",173033000
209922,"R",577529136,"R",139655796,"R",0,"R",757969054,"R",133643296,"R",77483514,"R",347090979,"R",277234779,"R",171834466,"R",105400313,"R",624325758,"R",14482214,"R",202441649,"R",15175865,"R",2307872,"R",0,"R",234407600,"R",94751804,"R",136635059,"R",92746830,"R",-203468,"R",43684761,"R",580640997,"R",0,"R",624325758,"R",981056,"R",209939,"R",30375,"R",0,"R",7991064,"R",19091757,"R",28304191,"R",27318508,"R",0,"R",27318508,"R",42970794,"R",42970794,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1236819,"R",1236819,"R",0,"R",0,"R",30375,"R",30375,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12307887,"R",9764660,"R",211542,"R",2331685,"R",12307887,"R",9764660,"R",211542,"R",2331685,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",64276281,"R",34986809,"R",29120238,"R",169234,"R",0,"R",0,"R",14349743,"R",14349743,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1463160,"R",1458927,"R",0,"R",4233,"R",136635059,"R",104798127,"R",29331780,"R",2505152,"R",0,"R",16477489,"R",-16477489,"R",0,"R",136635059,"R",121275616,"R",12854291,"R",2505152,"R",33766584,"R",17270008,"R",1253613,"R",434777,"R",565175,"R",296632,"R",10765205,"R",3882785,"R",8097107,"R",4934240,"R",22078137,"R",11477452,"R",16221009,"R",1927486,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",92746830,"R",40223380,"R",10945624,"R",5479050,"R",5542900,"R",2255832,"R",28300044, 1,"R",503674534,"R",542928693
210304,"R",17426407,"R",11081887,"R",0,"R",32937472,"R",13786285,"R",5959587,"R",10361308,"R",8789879,"R",3585468,"R",5204411,"R",19151187,"R",1220055,"R",12935194,"R",9123455,"R",130206,"R",0,"R",23408910,"R",12327023,"R",21677952,"R",19296477,"R",0,"R",2381475,"R",16501672,"R",268040,"R",19151187,"R",2529564,"R",348450,"R",783396,"R",0,"R",152228,"R",3721826,"R",7535464,"R",3721826,"R",0,"R",3721826,"R",13447099,"R",13447099,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",348450,"R",348450,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3317033,"R",2910678,"R",254643,"R",151712,"R",3317033,"R",2910678,"R",254643,"R",151712,"R",0,"R",0,"R",0,"R",0,"R",86790,"R",86790,"Z",0,"Z",0,"R",1185564,"R",693382,"R",492182,"Z",0,"Z",0,"Z",0,"R",2830895,"R",2830895,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",462121,"R",443609,"R",18512,"R",0,"R",21677952,"R",20760903,"R",765337,"R",151712,"R",0,"R",447760,"R",-449536,"R",1776,"R",21677952,"R",21208663,"R",315801,"R",153488,"R",7668778,"R",3332311,"R",0,"R",0,"R",142127,"R",86893,"R",757392,"R",359089,"R",4332269,"R",2047438,"R",3591589,"R",1471025,"R",2804322,"R",232470,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19296477,"R",7529226,"R",1680388,"R",1778100,"R",827446,"R",399614,"R",7081703, 1,"R",11443291,"R",12432903
210331,"R",1915042,"R",16456134,"Z",0,"R",25264258,"R",15810238,"R",7661663,"R",5317639,"R",4136381,"R",2599699,"R",1536682,"R",9454020,"R",962980,"R",26063351,"R",6098920,"R",76551,"R",251735,"R",33453537,"R",16997403,"R",24903575,"R",26552377,"R",0,"R",-1648802,"R",11102822,"R",0,"R",9454020,"R",1472138,"R",507368,"R",312956,"R",0,"R",419944,"R",14136760,"R",16849166,"R",14685501,"R",0,"R",14685501,"R",16093500,"R",16093500,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2543955,"R",715162,"R",1823343,"R",5450,"R",2543955,"R",715162,"R",1823343,"R",5450,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5360258,"R",5360258,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",905862,"R",783789,"R",0,"R",122073,"R",24903575,"R",22952709,"R",1823343,"R",127523,"R",0,"R",2194388,"R",-2090388,"R",-104000,"R",24903575,"R",25147097,"R",-267045,"R",23523,"R",4642964,"R",3414538,"Z",0,"Z",0,"Z",0,"Z",0,"R",2914871,"R",1548117,"R",7595740,"R",2427697,"R",9258453,"R",2162469,"R",2140349,"R",257354,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",26552377,"R",9810175,"R",3515041,"R",2535530,"R",918739,"R",652964,"R",9119928, 1,"R",2622097,"R",2664988
210368,"R",2377766,"R",969691,"R",0,"R",6110865,"R",2017106,"Z",0,"R",2063628,"R",2030131,"R",1267278,"R",762853,"R",4093759,"R",152438,"R",1658545,"R",200636,"R",0,"R",238647,"R",2250266,"R",1280575,"R",7413384,"R",7422432,"R",0,"R",-9048,"R",4171446,"R",-68639,"R",4093759,"R",0,"R",0,"R",0,"R",0,"R",113220,"R",556168,"R",669388,"R",669388,"R",0,"R",669388,"R",5451263,"R",5451263,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",1112440,"R",1040793,"R",71647,"R",0,"R",1095640,"R",1039293,"R",56347,"R",0,"R",16800,"R",1500,"R",15300,"R",0,"R",0,"R",0,"R",0,"R",0,"R",311931,"R",105811,"R",206120,"Z",0,"R",537750,"R",537750,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",329517,"R",-329517,"R",0,"R",7413384,"R",7465134,"R",-51750,"R",0,"R",0,"R",329517,"R",-329517,"Z",0,"R",7413384,"R",7794651,"R",-381267,"R",0,"R",3690900,"R",2768572,"R",0,"R",0,"R",0,"R",0,"R",442055,"R",252207,"R",1097036,"R",606163,"R",1469024,"R",900635,"R",95692,"Z",0,"R",0,"R",0,"Z",0,"R",0,"Z",0,"R",627725,"R",0,"R",7422432,"R",4527577,"R",945088,"R",627725,"R",73248,"R",0,"R",1248794, 1,"R",1267279,"R",1267278
210401,"R",274901000,"R",143216000,"R",0,"R",457045000,"R",110428000,"R",69030000,"R",53261000,"R",293356000,"R",148165000,"R",145191000,"R",346617000,"R",22873000,"R",176537000,"R",51715000,"R",502000,"Z",0,"R",251627000,"R",108411000,"R",107712000,"R",98601000,"R",-979000,"R",8132000,"R",338485000,"R",0,"R",346617000,"R",1866787,"R",434919,"R",292340,"R",0,"R",5504653,"R",44923372,"R",53022071,"R",50428025,"Z",0,"R",50428025,"R",59008000,"R",59008000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1588000,"R",463000,"R",1125000,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9013000,"R",2026000,"R",3418000,"R",3569000,"R",9013000,"R",2026000,"R",3418000,"R",3569000,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",20282000,"R",6244000,"R",13954000,"R",84000,"Z",0,"Z",0,"R",17618000,"R",17618000,"Z",0,"Z",0,"R",203000,"Z",0,"R",203000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",107712000,"R",85359000,"R",18700000,"R",3653000,"R",0,"R",8082000,"R",-8082000,"Z",0,"R",107712000,"R",93441000,"R",10618000,"R",3653000,"R",38276000,"R",22868000,"R",2767000,"R",1020000,"Z",0,"Z",0,"R",18732000,"R",8250000,"R",13154000,"R",6096000,"R",13614000,"R",7260000,"R",12058000,"R",2945000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",98601000,"R",48439000,"R",16145000,"R",4077000,"R",5898000,"R",2179000,"R",21863000, 1,"R",225316000,"R",240702000
210438,"R",4751305,"R",11048150,"Z",0,"R",28177582,"R",13052582,"R",6463774,"R",14467144,"R",657856,"R",391150,"R",266706,"R",15125000,"R",1337064,"R",13820182,"R",5130208,"R",10632,"R",0,"R",20298086,"R",9249936,"R",25586255,"R",22504999,"R",0,"R",3081256,"R",12043744,"R",0,"R",15125000,"R",52653,"R",46594,"R",1125,"Z",0,"R",15531,"R",983915,"R",1099818,"R",983915,"R",0,"R",983915,"R",22101045,"R",22101045,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",290973,"R",290973,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",228817,"R",69620,"R",159197,"R",0,"R",228817,"R",69620,"R",159197,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1145698,"R",1134914,"R",0,"R",10784,"R",290743,"R",290743,"R",630898,"R",630898,"R",826563,"R",826563,"Z",0,"Z",0,"Z",0,"Z",0,"R",71518,"R",71518,"R",0,"R",0,"R",25586255,"R",25416274,"R",159197,"R",10784,"R",0,"R",58847,"R",-58847,"R",0,"R",25586255,"R",25475121,"R",100350,"R",10784,"R",8047316,"R",5191747,"R",563940,"R",224260,"Z",0,"Z",0,"R",2110041,"R",1074588,"R",2724472,"R",1212369,"R",6152686,"R",2729616,"R",881109,"R",209629,"Z",0,"R",2025435,"R",1102892,"Z",0,"Z",0,"R",0,"R",0,"R",22504999,"R",11745101,"R",2904277,"R",2335874,"R",901957,"R",359677,"R",4258113, 1,"R",2611712,"R",3018138
210492,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",561060,"R",11162,"R",393846,"R",0,"R",839804,"R",1292961,"R",3098833,"R",1653967,"R",549852,"R",2203819,"R",4041067,"R",4041067,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",22288,"R",22288,"R",0,"R",0,"R",59892,"R",59892,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",3625811,"R",980567,"R",2645244,"R",0,"R",3625811,"R",980567,"R",2645244,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37486,"R",37486,"Z",0,"Z",0,"R",7279530,"R",7279530,"Z",0,"Z",0,"R",15749,"R",15749,"R",1492986,"R",1492986,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",84856,"R",84856,"R",0,"R",0,"R",16659665,"R",14014421,"R",2645244,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",16659665,"R",14014421,"R",2645244,"R",0,"R",3724354,"R",2146317,"R",263787,"R",72117,"R",2492,"R",333,"R",1775511,"R",648984,"R",4017229,"R",1312191,"R",2881650,"R",1473068,"R",2697848,"R",228423,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15362871,"R",5881433,"R",1535406,"R",1942141,"R",2711820,"R",34333,"R",3257738, 1,"R",55896179,"R",58756970
210508,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",252150,"R",0,"R",252150,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",35737,"R",35737,"R",0,"R",0,"R",12026,"R",12026,"R",0,"R",0,"R",3288893,"R",2965460,"R",319116,"R",4317,"R",1611682,"R",1590460,"R",21222,"R",0,"R",1677211,"R",1375000,"R",297894,"R",4317,"R",89979,"R",89979,"R",0,"R",0,"R",2462711,"R",903966,"R",32714,"R",1526031,"R",367053,"R",367053,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",6256399,"R",4374221,"R",351830,"R",1530348,"R",0,"R",823748,"R",-823748,"R",0,"R",6256399,"R",5197969,"R",-471918,"R",1530348,"R",2725884,"R",863101,"R",0,"Z",0,"R",0,"Z",0,"R",201002,"R",105198,"R",11292,"R",0,"R",836764,"R",618388,"A",,"A",,"R",252150,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",4027092,"R",1586687,"R",340826,"R",144820,"R",193260,"R",132864,"R",1628635,-2,"A",,"A",
210571,"R",67513143,"R",82589058,"R",0,"R",175561887,"R",49556809,"R",32908440,"R",54438972,"R",71566106,"R",38957664,"R",32608442,"R",126005078,"R",7151355,"R",112320820,"R",45486037,"R",1439716,"R",0,"R",166397928,"R",83808870,"R",61580848,"R",54428540,"R",484157,"R",7636465,"R",118368612,"R",1,"R",126005078,"R",4455805,"R",494489,"R",3411309,"R",0,"R",2074083,"R",43654288,"R",54089974,"R",46211585,"R",0,"R",46211585,"R",32867009,"R",32867009,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",654657,"R",654657,"Z",0,"R",0,"R",520075,"R",520075,"Z",0,"R",0,"R",229233,"Z",0,"R",229233,"R",0,"R",4681641,"R",751310,"R",3032360,"R",897971,"R",4444239,"R",635756,"R",2910512,"R",897971,"R",237402,"R",115554,"R",121848,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7497417,"R",2119281,"R",4692087,"R",686049,"R",0,"R",0,"R",13785721,"R",13785721,"R",0,"R",0,"R",20174,"R",20174,"R",0,"R",0,"R",1324921,"R",1324921,"R",0,"R",0,"R",61580848,"R",52043148,"R",7953680,"R",1584020,"R",0,"R",4043519,"R",-4043519,"R",0,"R",61580848,"R",56086667,"R",3910161,"R",1584020,"R",21936611,"R",11081397,"R",0,"R",0,"R",232652,"R",145417,"R",2254273,"R",964649,"R",10504274,"R",3052145,"R",9820171,"R",4775284,"R",9228820,"R",604031,"R",0,"R",0,"R",0,"R",451739,"R",27848,"R",0,"R",0,"R",54428540,"R",20650771,"R",6658871,"R",4703214,"R",6203474,"R",1758294,"R",14453916, 1,"R",62894902,"R",67742285
