unitid,part,a011,a012,a013,a021,a022,a023,a041,a042,a043,a051,a052,a053,a061,a062,a063,a071,a072,a073,a081,a082,a083,a091,a092,a093,a101,a102,a103,a111,a112,a113,a121,a122,a123,a131,a132,a133,a141,a142,a143,a151,a152,a153,a161,a162,a163,aline03,filler,"xa011","xa012","xa013","xa021","xa022","xa023","xa041","xa042","xa043","xa051","xa052","xa053","xa061","xa062","xa063","xa071","xa072","xa073","xa081","xa082","xa083","xa091","xa092","xa093","xa101","xa102","xa103","xa111","xa112","xa113","xa121","xa122","xa123","xa131","xa132","xa133","xa141","xa142","xa143","xa151","xa152","xa153","xa161","xa162","xa163","xaline03"
"148496","A","13962471","0","13962471","0","0","0","0","0","0","0","0","0","15825","487747","503572","181293","1201749","1383042","0","63902","63902","860258","124663","984921","128073","0","128073","0","0","0","2057326","0","2057326","0","0","0","312129","0","312129","0","0","0","17517375","1878061","19395436","0","",10,10,10,31,10,31,31,10,31,31,31,31,11,10,11,11,10,11,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"148511","A","17524724","0","17524724","0","0","0","0","0","0","0","0","0","14269466","4537779","18807245","2300965","423171","2724136","563704","3796420","4360124","474254","23609768","24084022","2469379","7118334","9587713","523563","0","523563","9044047","0","9044047","481664885","650555","482315440","64340429","10202794","74543223","13394746","0","13394746","606570162","50338821","656908983","0","",10,10,10,31,31,31,31,10,31,31,31,31,10,10,10,11,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31
"107549","A","225569","0","225569","0","0","0","1197015","0","1197015","560218","0","560218","0","389941","389941","0","33828","33828","0","0","0","0","0","0","0","0","0","0","0","0","110379","0","110379","0","0","0","54487","0","54487","0","0","0","2147668","423769","2571437","0","",17,17,10,17,17,17,17,17,17,17,17,17,17,17,10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,10,
"107558","A","3830221","0","3830221","0","0","0","0","0","0","0","0","0","21974","655435","677409","1000","115524","116524","0","0","0","832928","1132229","1965157","1046568","0","1046568","0","0","0","1283120","0","1283120","0","0","0","122596","27376","149972","0","0","0","7138407","1930564","9068971","0","",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"107600","A","2326640","0","2326640","0","0","0","0","0","0","0","0","0","13619","1345000","1358619","0","42632","42632","0","0","0","1409647","82368","1492015","26804","40000","66804","5607","0","5607","504055","0","504055","0","0","0","26551","30000","56551","0","0","0","4312923","1540000","5852923","0","",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,31,11,11,31,31,31,10,11,11,10,10,10,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,18,10,18,31
"107619","A","1215216","0","1215216","0","0","0","5004777","0","5004777","0","0","0","142200","1990791","2132991","0","667724","667724","0","1524","1524","0","0","0","0","0","0","49728","0","49728","208689","0","208689","0","0","0","150155","0","150155","0","0","0","6770765","2660039","9430804","0","",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31,10,10,31,10,10,31,31,31,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"107637","A","528714","0","528714","0","0","0","1979983","0","1979983","926656","0","926656","0","523879","523879","0","14538","14538","0","0","0","0","0","0","0","0","0","10510","0","10510","145880","0","145880","0","0","0","72012","0","72012","0","0","0","3663755","538417","4202172","0","",17,17,10,17,17,17,17,17,17,17,17,17,17,17,10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,10,
"107743","A","357539","0","357539","0","0","0","1618278","0","1618278","179587","0","179587","44025","950868","994893","0","442021","442021","0","6332","6332","0","0","0","0","0","0","7968","0","7968","0","117327","117327","0","0","0","44508","840108","884616","0","0","0","2251905","2356656","4608561","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31
"107840","A","484788","0","484788","0","0","0","0","0","0","0","0","0","0","500000","500000","0","157437","157437","0","0","0","5427","0","5427","0","0","0","0","0","0","0","69265","69265","0","0","0","230009","0","230009","0","0","0","720224","726702","1446926","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,10,31,10,31,31,31,31,31,31,31,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"107877","A","1763347","0","1763347","0","0","0","0","0","0","0","0","0","0","520600","520600","0","31184","31184","0","0","0","1176286","155245","1331531","134645","0","134645","12013","0","12013","678839","0","678839","0","0","0","5120","0","5120","0","0","0","3770250","707029","4477279","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,10,10,10,10,31,10,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"107974","A","876077","0","876077","0","0","0","3351687","1333","3353020","0","0","0","19907","975236","995143","0","232386","232386","517","0","517","525","4912","5437","0","0","0","7234","0","7234","263286","0","263286","0","0","0","95247","2397","97644","0","0","0","4614480","1216264","5830744","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"107983","A","4487787","0","4487787","0","0","0","10158141","0","10158141","0","0","0","126729","2846240","2972969","0","848967","848967","0","33660","33660","289628","26229","315857","172282","42831","215113","429253","0","429253","3302792","0","3302792","0","0","0","137286","19760","157046","0","0","0","19103898","3817687","22921585","0","",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31,10,18,31,10,10,10,10,10,10,10,10,10,31,10,16,31,16,31,31,31,10,10,10,31,31,31,11,10,11,31
"107992","A","574772","0","574772","0","0","0","3929026","0","3929026","0","0","0","0","674786","674786","0","121635","121635","86571","0","86571","0","25180","25180","0","0","0","5931","0","5931","292853","0","292853","0","0","0","300643","172","300815","0","0","0","5189796","821773","6011569","0","",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,31,10,10,10,31,10,31,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"108056","A","0","0","0","0","0","0","1922278","0","1922278","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","265122","0","265122","0","0","0","0","0","0","40559","0","40559","0","0","0","2227959","0","2227959","0","",31,31,31,31,31,31,10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31
"108092","A","4747497","0","4747497","0","0","0","11126815","400000","11526815","0","0","0","0","1745490","1745490","0","857758","857758","0","0","0","5523","467179","472702","46427","15047","61474","281953","0","281953","1756681","0","1756681","0","0","0","94194","0","94194","0","0","0","18059090","3485474","21544564","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"108250","A","3401918","0","3401918","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107764","0","107764","0","0","0","3509682","0","3509682","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31
"108667","A","747704","0","747704","0","0","0","0","0","0","0","0","0","0","769002","769002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","747704","769002","1516706","0","",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"108807","A","1693812","550982","2244794","21473","0","21473","12451143","0","12451143","8291426","0","8291426","0","3335334","3335334","0","1169897","1169897","0","0","0","102983","66206","169189","0","0","0","0","0","0","0","5083991","5083991","0","0","0","574165","6135","580300","0","0","0","23135002","10212545","33347547","0","",10,10,10,10,31,10,10,31,10,10,31,10,31,10,10,31,10,10,31,31,31,10,10,10,31,31,31,31,31,31,31,11,11,31,31,31,10,10,10,31,10,10,10,10,10,31
"108852","A","2593026","0","2593026","0","0","0","0","0","0","0","0","0","0","138775","138775","0","21974","21974","5918","27300","33218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","185567","0","185567","0","0","0","2784511","188049","2972560","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,10,10,31,31,31,18,18,10,31
"108861","A","383762","0","383762","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","504176","29951","534127","206344","228849","435193","0","0","0","304900","0","304900","0","0","0","30262","0","30262","0","0","0","1429444","258800","1688244","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"108870","A","2579858","0","2579858","0","0","0","0","0","0","0","0","0","2637084","0","2637084","0","0","0","0","0","0","2279698","2038357","4318055","0","0","0","0","0","0","0","0","0","0","0","0","3985982","0","3985982","0","0","0","11482622","2038357","13520979","0","",10,31,10,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,31,31,31,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"109086","A","1055497","0","1055497","0","0","0","0","0","0","0","0","0","0","0","0","0","83724","83724","409800","0","409800","264880","575439","840319","0","0","0","0","0","0","8922077","0","8922077","0","0","0","0","0","0","0","0","0","10652254","659163","11311417","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,31,10,10,10,10,31,31,31,31,31,31,10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,31
"109350","A","1488641","167904","1656545","17624","0","17624","8174167","0","8174167","9620975","0","9620975","0","2511838","2511838","0","1275066","1275066","0","0","0","609879","124171","734050","0","0","0","0","0","0","0","1032428","1032428","0","0","0","122127","7550","129677","0","0","0","20033413","5118957","25152370","0","",10,10,10,10,31,10,10,31,10,10,31,10,31,10,10,31,10,10,31,31,31,10,10,10,31,31,31,31,31,31,31,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"149329","A","275732","0","275732","0","0","0","0","0","0","0","0","0","14805","12994","27799","0","0","0","0","0","0","180914","0","180914","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","471451","12994","484445","0","",21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
"149365","A","6729733","0","6729733","0","0","0","6944233","0","6944233","7498387","0","7498387","143690","4341113","4484803","0","1154644","1154644","0","49959","49959","0","0","0","0","0","0","0","0","0","0","2871473","2871473","0","0","0","393206","1468","394674","0","0","0","21709249","8418657","30127906","0","",10,10,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"149505","A","6448801","0","6448801","0","0","0","0","0","0","0","0","0","835","350890","351725","120914","631209","752123","0","0","0","966377","303762","1270139","5976","74963","80939","0","0","0","2008922","0","2008922","0","0","0","270215","0","270215","0","0","0","9822040","1360824","11182864","0","",10,10,10,31,10,31,31,10,31,31,31,31,11,10,11,11,10,11,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"149514","A","7017133","0","7017133","0","0","0","0","0","0","0","0","0","0","734519","734519","0","570490","570490","0","0","0","807153","81273","888426","893","0","893","0","0","0","2206853","0","2206853","0","0","0","234895","161312","396207","0","0","0","10266927","1547594","11814521","0","",10,10,10,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"149523","A","7314421","0","7314421","0","0","0","0","0","0","0","0","0","0","14955","14955","0","0","0","0","0","0","1445141","45688","1490829","25912","0","25912","0","0","0","4189173","0","4189173","0","0","0","257216","183253","440469","0","0","0","13231863","243896","13475759","0","",10,10,10,31,31,31,31,31,31,31,31,31,10,10,10,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"149532","A","13138794","0","13138794","0","0","0","7751256","0","7751256","16127949","1959009","18086958","0","4356098","4356098","0","1126076","1126076","0","1200","1200","0","99290","99290","0","0","0","14119","0","14119","4028304","0","4028304","0","0","0","1057426","103589","1161015","0","0","0","42117848","7645262","49763110","0","",10,10,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"149587","A","4300000","0","4300000","0","0","0","41439078","0","41439078","0","0","0","36797","781533","818330","38501","1581420","1619921","0","0","0","454131","1288825","1742956","32451","194226","226677","8776384","0","8776384","0","0","0","0","0","0","2864635","0","2864635","0","0","0","57941977","3846004","61787981","0","",10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,31,31,31,10,10,10,31
"149639","A","1277505","0","1277505","0","0","0","0","0","0","0","0","0","0","37181","37181","11702","82872","94574","0","0","0","53339","0","53339","0","0","0","0","0","0","0","0","0","0","0","0","30825","0","30825","0","0","0","1373371","120053","1493424","0","",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"149727","A","3700211","41062","3741273","56647","0","56647","3225316","0","3225316","8835214","4395738","13230952","0","1866686","1866686","0","3345916","3345916","0","11627","11627","0","0","0","0","0","0","910134","0","910134","1728475","0","1728475","0","0","0","781994","1612726","2394720","0","0","0","19237991","11273755","30511746","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"149763","A","932756","0","932756","0","0","0","0","0","0","0","0","0","0","65189","65189","146128","174361","320489","0","0","0","0","113495","113495","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1078884","353045","1431929","0","",21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
"149772","A","27255144","0","27255144","0","0","0","49425815","0","49425815","0","0","0","0","9003702","9003702","0","1561053","1561053","0","121865","121865","0","335900","335900","0","0","0","9431458","0","9431458","26799153","0","26799153","0","0","0","2057834","735986","2793820","0","0","0","114969404","11758506","126727910","0","",10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"149781","A","29881185","3919","29885104","0","0","0","0","0","0","0","0","0","0","1102641","1102641","0","637691","637691","0","0","0","3567602","2710404","6278006","1940330","2303259","4243589","0","0","0","11525134","0","11525134","0","0","0","2807923","373813","3181736","0","0","0","49722174","7131727","56853901","0","",10,10,10,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"149842","A","13124218","481334","13605552","0","0","0","536494","0","536494","29613840","4989070","34602910","0","1103898","1103898","6923474","1449771","8373245","0","0","0","0","0","0","0","0","0","31512","0","31512","4856401","0","4856401","0","0","0","1731842","6826531","8558373","0","0","0","56817781","14850604","71668385","0","",10,10,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"150048","A","1131565","0","1131565","0","0","0","0","0","0","0","0","0","0","367384","367384","0","0","0","0","0","0","312153","64821","376974","36317","232","36549","0","0","0","149507","0","149507","0","0","0","17202","9707","26909","0","0","0","1646744","442144","2088888","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
